errorcategory,category_Krippendroffis_alpha
1097,0.5098039215686274
1106,0.6376811594202898
1132,0.43181818181818177
1155,-0.0869565217391306
1162,0.6376811594202898
1187,0.8120300751879699
1188,0.7619047619047619
1200,0.43181818181818177
1211,-0.19047619047619047
1230,-0.0869565217391306
1233,0.43181818181818177
1252,0.43609022556390975
1256,0.7619047619047619
1264,1.0
1265,0.2857142857142857
1272,0.7619047619047619
1279,1.0
1284,0.43181818181818177
1314,0.6527777777777778
1315,0.2857142857142857
1327,1.0
1335,0.6376811594202898
1355,-0.13636363636363646
1357,0.2857142857142857
1365,0.5833333333333333
1366,0.5833333333333333
1378,0.7619047619047619
1379,0.7619047619047619
1390,0.6376811594202898
1393,0.6376811594202898
1404,1.0
1407,0.7619047619047619
1408,0.8120300751879699
1412,0.5833333333333333
1413,1.0
1416,1.0
1425,1.0
1426,1.0
1427,1.0
1429,1.0
1430,1.0
1431,1.0
1432,1.0
1435,0.6376811594202898
1437,1.0
1439,0.5833333333333333
1454,1.0
1455,1.0
1463,1.0
1466,1.0
1478,0.8120300751879699
1479,0.7619047619047619
1482,1.0
1483,1.0
1484,1.0
1485,1.0
1486,0.6527777777777778
1490,1.0
1493,1.0
1504,0.7619047619047619
1511,1.0
1512,0.3055555555555556
1517,1.0
1518,1.0
1523,0.43609022556390975
1524,1.0
1526,0.43609022556390975
1542,1.0
1547,1.0
1548,1.0
1551,1.0
1552,1.0
1555,1.0
1556,1.0
1557,1.0
1558,0.43181818181818177
1560,1.0
1565,1.0
1566,0.43181818181818177
1568,0.6875
1571,1.0
1572,1.0
1573,1.0
1574,1.0
1578,1.0
1583,1.0
1584,1.0
1586,1.0
1587,1.0
1588,1.0
1593,1.0
1594,1.0
1595,1.0
1596,1.0
1599,1.0
1600,1.0
1608,1.0
1611,1.0
1612,1.0
1619,1.0
1620,1.0
1628,1.0
1629,1.0
1630,0.5833333333333333
1631,1.0
1632,1.0
1634,1.0
1635,1.0
1637,0.5833333333333333
1638,0.8120300751879699
1639,0.43181818181818177
1640,0.8120300751879699
1642,0.43181818181818177
1643,1.0
1644,-0.0869565217391306
1645,1.0
1646,1.0
1647,1.0
1648,1.0
1651,0.43609022556390975
1652,1.0
1653,1.0
1657,1.0
1658,1.0
1661,0.7619047619047619
1662,0.2857142857142857
1663,1.0
1667,0.6376811594202898
1668,0.6376811594202898
1677,1.0
1678,1.0
1683,0.43181818181818177
1684,0.43181818181818177
1687,1.0
1688,1.0
1689,0.6376811594202898
1690,0.8120300751879699
1695,1.0
1696,0.8366013071895425
1703,1.0
1704,1.0
1709,0.43181818181818177
1714,0.5833333333333333
1715,1.0
1716,1.0
1717,0.6376811594202898
1721,0.5833333333333333
1722,0.6527777777777778
1723,1.0
1724,1.0
1725,1.0
1727,1.0
1728,0.5833333333333333
1729,0.43181818181818177
1730,0.2857142857142857
1731,0.43181818181818177
1732,1.0
1733,1.0
1734,1.0
1737,1.0
1738,0.8120300751879699
1739,0.8366013071895425
1740,1.0
1741,1.0
1744,1.0
1749,0.6875
1750,1.0
1754,1.0
1755,1.0
1756,0.8366013071895425
1767,-0.13636363636363646
1768,0.6527777777777778
1769,0.43609022556390975
1772,1.0
1773,1.0
1775,1.0
1776,1.0
1777,1.0
1778,1.0
1779,0.8366013071895425
1780,0.6875
1781,1.0
1782,1.0
1783,1.0
1786,1.0
1791,0.7619047619047619
1793,0.43609022556390975
1794,1.0
1795,1.0
1798,1.0
1799,1.0
1801,1.0
1802,1.0
1803,1.0
1806,-0.13636363636363646
1821,1.0
1835,1.0
1836,1.0
1845,0.6527777777777778
1849,0.43609022556390975
1850,0.43609022556390975
1851,0.6376811594202898
1852,1.0
1853,1.0
1854,1.0
1855,0.8120300751879699
1856,0.8120300751879699
1859,1.0
1861,1.0
1862,0.8120300751879699
1867,0.6376811594202898
1868,1.0
1874,1.0
1878,1.0
1879,0.6376811594202898
1880,0.43181818181818177
1881,1.0
1882,1.0
1883,1.0
1884,1.0
1887,1.0
1888,0.7619047619047619
1889,0.06015037593984962
1890,0.43181818181818177
1893,1.0
1894,1.0
1895,0.8120300751879699
1897,1.0
1898,1.0
1899,1.0
1900,1.0
1901,0.6527777777777778
1902,0.6527777777777778
1905,0.5833333333333333
1906,0.5833333333333333
1907,0.8120300751879699
1908,1.0
1909,1.0
1910,1.0
1911,0.6875
1912,1.0
1913,0.3055555555555556
1914,1.0
1915,1.0
1916,0.5833333333333333
1917,1.0
1918,1.0
1920,0.6376811594202898
1921,0.5833333333333333
1922,0.8120300751879699
1925,0.2857142857142857
1926,0.6376811594202898
1929,0.8120300751879699
1930,0.5833333333333333
1931,0.16666666666666663
1934,1.0
1935,1.0
1939,1.0
1942,1.0
1944,0.7619047619047619
1945,0.8120300751879699
1946,0.8120300751879699
1947,0.8120300751879699
1948,1.0
1949,1.0
1950,1.0
1951,0.7619047619047619
1952,1.0
1953,0.2857142857142857
1954,0.2857142857142857
1956,0.2857142857142857
1957,-0.04166666666666674
1959,0.16666666666666663
1967,1.0
1968,1.0
1969,1.0
1970,1.0
1978,0.6376811594202898
1984,1.0
1985,1.0
1986,0.7619047619047619
1987,0.7619047619047619
1988,0.6527777777777778
1989,0.6527777777777778
1996,0.6527777777777778
1997,0.16666666666666663
2002,1.0
2003,0.16666666666666663
2004,1.0
2005,1.0
2007,0.8366013071895425
2009,0.8366013071895425
2014,0.2857142857142857
2015,0.7619047619047619
2019,1.0
2024,1.0
2025,1.0
2026,1.0
2027,1.0
2028,1.0
2029,1.0
2030,1.0
2031,0.6527777777777778
2034,1.0
2036,0.6527777777777778
2037,0.6527777777777778
2038,1.0
2039,1.0
2040,0.16666666666666663
2041,1.0
2046,1.0
2047,1.0
2048,1.0
2049,0.16666666666666663
2050,1.0
2051,0.16666666666666663
2057,1.0
2058,1.0
2059,1.0
2063,1.0
2064,1.0
2065,0.7619047619047619
2066,1.0
2067,1.0
2068,1.0
2069,0.2857142857142857
2070,0.43181818181818177
2071,0.7619047619047619
2072,0.7619047619047619
2077,0.8366013071895425
2082,1.0
2089,0.7619047619047619
2090,0.8120300751879699
2091,1.0
2092,1.0
2093,1.0
2094,1.0
2095,1.0
2096,1.0
2097,0.6376811594202898
2098,1.0
2100,0.6376811594202898
2102,1.0
2104,1.0
2113,1.0
2114,1.0
2119,1.0
2120,1.0
2127,0.5833333333333333
2128,0.6527777777777778
2139,1.0
2140,1.0
2141,1.0
2142,1.0
2143,1.0
2144,0.5833333333333333
2145,1.0
2146,0.2857142857142857
2147,0.5833333333333333
2148,0.6527777777777778
2149,0.8366013071895425
2150,0.8120300751879699
2152,0.8120300751879699
2163,1.0
2164,1.0
2168,1.0
2170,1.0
2171,0.2857142857142857
2172,0.2857142857142857
2173,0.7619047619047619
2174,1.0
2175,0.5833333333333333
2176,1.0
2177,1.0
2178,0.7619047619047619
2181,1.0
2182,0.8120300751879699
2185,0.43181818181818177
2186,1.0
2189,0.16666666666666663
2190,1.0
2191,1.0
2192,0.6376811594202898
2205,0.6376811594202898
2206,1.0
2207,1.0
2208,0.5833333333333333
2209,0.43609022556390975
2210,0.6527777777777778
2217,1.0
2218,1.0
2219,1.0
2220,1.0
2222,0.0
2223,0.6527777777777778
2224,0.6527777777777778
2227,0.8120300751879699
2228,0.8520710059171598
2229,1.0
2230,0.6527777777777778
2231,1.0
2232,1.0
2237,1.0
2245,1.0
2248,1.0
2250,0.2857142857142857
2251,0.8120300751879699
2252,1.0
2253,1.0
2254,1.0
2255,1.0
2256,1.0
2257,1.0
2258,1.0
2259,1.0
2260,0.18300653594771243
2261,1.0
2263,1.0
2264,1.0
2265,1.0
2266,1.0
2267,1.0
2270,1.0
2283,1.0
2285,1.0
2286,1.0
2287,1.0
633,0.0
1130,0.0
average,0.7867734376018419
