,sql_id,nl_query,sql,GT_sql,zhengn,record_id_y,error_classification_y
16,1648,"What is the name, city, country, and elevation for every airport in the city of New York?","SELECT airports.name , airports.country , airports.country , airports.elevation FROM airports WHERE airports.city = 'New York'","SELECT name ,  city ,  country ,  elevation FROM airports WHERE city  =  'New York'",zhengning,4b0c0392-744f-4761-b7c2-b9002c1797ba,"BL2, BL3"
17,2375,Which distinct car models are the produced after 1980?,SELECT DISTINCT model_list.model FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE cars_data.year > 1980,SELECT DISTINCT T1.model FROM MODEL_LIST AS T1 JOIN CAR_NAMES AS T2 ON T1.model  =  T2.model JOIN CARS_DATA AS T3 ON T2.MakeId  =  T3.id WHERE T3.year  >  1980;,zhengning,33530922-e5a1-4176-ab49-4268215ffa78,CE2
18,1695,Give me a list of distinct product ids from orders placed between 1975-01-01 and 1976-01-01?,SELECT DISTINCT order_items.product_id FROM orders JOIN order_items ON orders.order_id = order_items.order_id WHERE orders.date_order_placed = '1975-01-01' OR orders.date_order_placed<'1976-01-01',"SELECT DISTINCT T2.product_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id WHERE T1.date_order_placed >= ""1975-01-01"" AND T1.date_order_placed <= ""1976-01-01""",zhengning,4ab454ad-2724-43ba-8a73-43dc0b691fa6,"F1, D1"
19,2055,How many patients' prescriptions are made by physician John Dorian?,SELECT COUNT( * ) FROM physician JOIN prescribes ON physician.employeeid = prescribes.physician WHERE physician.name = 'John Dorian',"SELECT count(T1.SSN) FROM patient AS T1 JOIN prescribes AS T2 ON T1.SSN  =  T2.patient JOIN physician AS T3 ON T2.physician  =  T3.employeeid WHERE T3.name = ""John Dorian""",zhengning,3f6192ba-3916-4368-885f-504cf98262f4,"BL1, CE2"
20,2352,Return the number of routes with destination airport in Italy operated by the airline with name 'American Airlines'.,SELECT COUNT( * ) FROM routes JOIN airlines ON routes.alid = airlines.alid JOIN airports ON routes.dst_apid = airports.apid WHERE airports.country = 'American Airlines' AND airlines.country = 'Italy',SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid JOIN airlines AS T3 ON T1.alid  =  T3.alid WHERE T2.country  =  'Italy' AND T3.name  =  'American Airlines',zhengning,9a64c318-3360-424c-977a-8df8c737b776,BF4
21,877,Find the total checking and saving balance of all accounts sorted by the total balance in ascending order.,SELECT SUM( checking.balance ) FROM accounts JOIN savings ON accounts.custid = savings.custid ORDER BY checking.balance ASC,SELECT T1.balance + T2.balance FROM checking AS T1 JOIN savings AS T2 ON T1.custid  =  T2.custid ORDER BY T1.balance + T2.balance,zhengning,10674ad1-c375-465d-b5d1-cac90c6a2fe7,BL1
22,1148,How many games were played in city Atlanta in 2000?,SELECT COUNT( * ) FROM home_game JOIN park ON home_game.park_id = park.park_id WHERE home_game.attendance = 2000 AND park.city = 'Atlanta',SELECT count(*) FROM home_game AS T1 JOIN park AS T2 ON T1.park_id  =  T2.park_id WHERE T1.year  =  2000 AND T2.city  =  'Atlanta';,zhengning,fa253ef0-3630-41d0-90b7-b1e4941f39e4,BF4
23,1807,find the pixel aspect ratio and nation of the tv channels that do not use English.,"SELECT DISTINCT tv_channel.pixel_aspect_ratio_par , tv_channel.country FROM tv_channel WHERE tv_channel.language != 'English'","SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'",zhengning,32a7c383-8d09-42fc-b05e-249f441a1301,A2a
24,1137,What are the maximum scores the team Boston Red Stockings got when the team won in postseason?,SELECT MAX( postseason.league_id_loser ) FROM postseason JOIN team ON postseason.team_id_loser = team.team_id_br WHERE team.name = 'Boston Red Stockings',SELECT max(T1.wins) FROM postseason AS T1 JOIN team AS T2 ON T1.team_id_winner  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings';,zhengning,e08503b8-c226-4776-b80d-e8998e421360,BE5
25,306,How many companies are headquartered in the US?,SELECT COUNT( * ) FROM company WHERE company.headquarters = 'US',SELECT count(*) FROM company WHERE Headquarters  =  'USA',zhengning,ffaabc17-208f-42d5-9b40-9fe83004d152,D1c
26,1952,What are the names of customers who have both savings and checking accounts?,SELECT customer.cust_name FROM customer WHERE customer.acc_type = 'checking' INTERSECT SELECT customer.cust_name FROM customer WHERE customer.acc_type = 'checking',SELECT cust_name FROM customer WHERE acc_type  =  'saving' INTERSECT SELECT cust_name FROM customer WHERE acc_type  =  'checking',zhengning,33c97bff-e4b8-4fde-a11b-f27e21629309,D1
27,1147,"Count the number of games taken place in park ""Columbia Park"" in 1907.",SELECT COUNT( * ) FROM home_game JOIN park ON home_game.park_id = park.park_id WHERE home_game.attendance = 1907 AND park.park_alias = 'Columbia Park',SELECT count(*) FROM home_game AS T1 JOIN park AS T2 ON T1.park_id  =  T2.park_id WHERE T1.year = 1907 AND T2.park_name = 'Columbia Park';,zhengning,f84381ef-cbb2-49a5-a7ff-e7ca9e7d997b,BF4
28,1988,What are the names of the artists that are from the UK and sang songs in English?,SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'UK' AND song.languages = 'English',"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT artist_name FROM song WHERE languages  =  ""english""",zhengning,89250c73-4bb6-48ff-b5c9-35dfa7da353f,"A1g, D1a"
29,445,How many schools have some students playing in goalie and mid positions.,SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'goalie' INTERSECT SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'mid',SELECT COUNT(*) FROM (SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid'),zhengning,d19ad284-d6ff-4432-bb1e-61720b55ea53,L5
30,2372,What are the number of concerts that occurred in the stadium with the largest capacity ?,SELECT COUNT( * ) FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id ORDER BY stadium.capacity DESC LIMIT 1,select count(*) from concert where stadium_id = (select stadium_id from stadium order by capacity desc limit 1),zhengning,130dc403-3e6a-4c72-9f30-c59a3c5e077a,"BL3, E1"
31,1726,"For each stadium, how many concerts play there?","SELECT stadium.stadium_id , COUNT( * ) FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id GROUP BY concert.stadium_id","SELECT T2.name ,  count(*) FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id GROUP BY T1.stadium_id",zhengning,93a84e81-bf17-477b-bbd4-a762dfda5a1b,BL1
32,1188,Find the number of rooms for different block code?,"SELECT COUNT( * ) , block.blockcode FROM block JOIN room ON block.blockfloor = room.blockfloor JOIN block ON block.blockcode = room.blockcode GROUP BY block.blockcode","SELECT count(*) ,  T1.blockcode FROM BLOCK AS T1 JOIN room AS T2 ON T1.blockfloor  =  T2.blockfloor AND T1.blockcode  =  T2.blockcode GROUP BY T1.blockcode",zhengning,e69e8fe5-337b-4449-8155-bfa123ef4706,E1
33,237,Find the names of all English songs.,SELECT song.song_name FROM song WHERE song.languages = 'English',"SELECT song_name FROM song WHERE languages  =  ""english""",zhengning,eb92ae81-a756-4ff7-a203-89694ebca48f,D1a
34,526,How many sports do we have?,SELECT COUNT( * ) FROM sportsinfo,SELECT count(DISTINCT sportname) FROM Sportsinfo,zhengning,faef5e01-c56c-4356-9c25-b0b4c2d6b383,"BL1, A1b"
35,2381,"Which model saves the most gasoline? That is to say, have the maximum miles per gallon.",SELECT model_list.model FROM cars_data JOIN model_list ON cars_data.id = model_list.modelid ORDER BY cars_data.mpg DESC LIMIT 1,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.mpg DESC LIMIT 1;,zhengning,6bcb2c1f-5688-4d8e-975e-cc7a6fba1768,CL1
36,1827,"What are the ids, names and FDA approval status of medicines in descending order of the number of enzymes that it can interact with.","SELECT medicine.id , medicine.name , COUNT( * ) FROM medicine_enzyme_interaction JOIN medicine ON medicine_enzyme_interaction.medicine_id = medicine.id GROUP BY medicine.id ORDER BY COUNT( * ) DESC LIMIT 1","SELECT T1.id ,  T1.Name ,  T1.FDA_approved FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id GROUP BY T1.id ORDER BY count(*) DESC",zhengning,d55b9024-71b9-4171-a6aa-b27abc24f897,F3
37,487,How many diffrent dorm amenities are there?,SELECT COUNT( DISTINCT dorm_amenity.amenity_name ) FROM dorm JOIN has_amenity ON dorm.dormid = has_amenity.dormid JOIN dorm_amenity ON has_amenity.amenid = dorm_amenity.amenid,SELECT count(*) FROM dorm_amenity,zhengning,70627312-edb7-4c89-9e92-ea09d4db215a,"E1, A1b"
38,922,List roles that have more than one employee. List the role description and number of employees.,"SELECT roles.role_description , COUNT( employees.employee_id ) FROM employees JOIN employees ON employees.role_code = employees.employee_id WHERE roles.role_description != roles.role_description GROUP BY employees.role_code","SELECT Roles.role_description , count(Employees.employee_id) FROM ROLES JOIN Employees ON Employees.role_code = Roles.role_code GROUP BY Employees.role_code HAVING count(Employees.employee_id)  >  1;",zhengning,e8222ee7-d9fd-4ee1-85b4-bb402cdaf473,"F4, F3, BE5"
39,2396,Which shops run with no employees? Find the shop names,SELECT shop.name FROM shop WHERE shop.shop_id = 'no',SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),zhengning,8d48939c-97b8-43c6-ae09-7523478351ff,F4
40,1579,Give the ids for documents that have the budget description 'Government'.,SELECT documents.document_id FROM documents WHERE documents.document_description = 'Government',"SELECT T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_Budget_Codes AS T2 ON T1.Budget_Type_code  =  T2.Budget_Type_code WHERE T2.budget_type_Description  =  ""Government""",zhengning,ae5d0eb5-ad4b-4138-b5a3-ac60d8a9accc,"CL1, CE3"
41,2148,What is the total amount of grant money for research?,SELECT SUM( grants.grant_amount ) FROM grants WHERE grants.grant_id = 'research',SELECT sum(grant_amount) FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id JOIN organisation_Types AS T3 ON T2.organisation_type  =  T3.organisation_type WHERE T3.organisation_type_description  =  'Research',zhengning,9bf6dc8f-7c82-44d8-bcf0-f888c5fc5456,"CE2, BF4"
42,2152,"For each project id, how many staff does it have? List them in increasing order.","SELECT project_staff.project_id , COUNT( * ) FROM project_staff GROUP BY project_staff.project_id","SELECT T1.project_id ,  count(*) FROM Project_Staff AS T1 JOIN Projects AS T2 ON T1.project_id  =  T2.project_id GROUP BY T1.project_id ORDER BY count(*) ASC",zhengning,0c1ff03b-3cce-4a4b-978f-37dfc7523984,"KA1b, CE2"
43,584,What are all locations of train stations?,SELECT station.location FROM station JOIN train_station ON station.station_id = train_station.station_id,SELECT DISTINCT LOCATION FROM station,zhengning,7aa7f8b7-4348-436b-8355-8d1414ddbbd1,"E1, A1b"
44,670,What is the content of the series Sky Radio?,SELECT tv_channel.content FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel WHERE tv_channel.series_name = 'Sky Radio',"SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";",zhengning,2c2d8a2d-ac36-4e1e-a0b5-5752773bd5c5,E1
45,1100,What is the average rating of songs produced by female artists?,SELECT AVG( song.rating ) FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.gender = 'female',"SELECT avg(T2.rating) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female""",zhengning,073b7cb6-6cb6-44a8-aba3-aa5aa5864c82,D1a
46,1778,"For each shop, return the number of employees working there and the name of the shop.","SELECT COUNT( * ) , shop.name FROM shop JOIN hiring ON shop.shop_id = hiring.shop_id GROUP BY shop.shop_id","SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name",zhengning,b6e97ce5-adac-4038-b9a1-73b98a907b5f,"BL3, BN1"
47,603,How many lessons were in cancelled state?,SELECT COUNT( * ) FROM lessons WHERE lessons.lesson_status_code = 'cancelled',"SELECT count(*) FROM Lessons WHERE lesson_status_code = ""Cancelled"";",zhengning,5a18c06f-837d-46a6-8610-4ca3675945b3,D1a
48,2041,What are the names of photos taken with the lens brand 'Sigma' or 'Olympus'?,SELECT photos.name FROM photos JOIN camera_lens ON photos.camera_lens_id = camera_lens.id WHERE camera_lens.brand = 'Sigma' OR camera_lens.brand = 'Olympus',SELECT T1.name FROM camera_lens AS T1 JOIN photos AS T2 ON T2.camera_lens_id  =  T1.id WHERE T1.brand  =  'Sigma' OR T1.brand  =  'Olympus',zhengning,df5d5c14-dba7-487e-9d7c-b01f0886a11f,BL3
49,107,Find the number of schools that have more than one donator whose donation amount is less than 8.5.,SELECT * FROM endowment WHERE endowment.amount > 8.5 GROUP BY endowment.school_id HAVING COUNT( * ) > 1,SELECT count(*) FROM (SELECT * FROM endowment WHERE amount  >  8.5 GROUP BY school_id HAVING count(*)  >  1),zhengning,5419d547-de03-48b4-bf82-68635705c7ed,"L5, CL1"
50,2331,"Return the account details with the greatest value, as well as those that include the character 5.",SELECT accounts.account_details FROM accounts WHERE accounts.account_details LIKE '%5%',"SELECT max(Account_details) FROM Accounts UNION SELECT Account_details FROM Accounts WHERE Account_details LIKE ""%5%""",zhengning,11081fdb-e330-4c4d-9791-788dee483346,L5
51,2044,Which programs are never broadcasted in the morning? Give me the names of the programs.,SELECT program.name FROM program JOIN broadcast ON program.program_id = broadcast.program_id WHERE broadcast.time_of_day = 'morning',"SELECT name FROM program EXCEPT SELECT t1.name FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id WHERE t2.Time_of_day  =  ""Morning""",zhengning,a5952f32-3c41-4390-810a-3b72de6f9dd7,"A1d, D1a"
52,1102,What is the country of origin of the artist who is female and produced a song in Bangla?,SELECT artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.gender = 'female' AND song.languages = 'Bangla',"SELECT T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female"" AND T2.languages  =  ""bangla""",zhengning,4cefcee0-c6df-4448-bed6-0aa9f7082c16,D1a
53,1211,What are the names of the ships  that are from either the US or the UK?,SELECT ship.name FROM ship WHERE ship.nationality NOT IN (SELECT AVG( ship.name ) FROM ship ORDER BY ship.nationality ASC LIMIT ship.nationality),"SELECT Name FROM ship WHERE Nationality  =  ""United States"" OR Nationality  =  ""United Kingdom""",zhengning,65f09548-1008-4ffd-9c93-a32ed7e53bea,"F4, F3"
54,2269,How many female students live in Smith Hall?,SELECT COUNT( * ) FROM student JOIN lives_in ON student.stuid = lives_in.stuid JOIN dorm ON dorm.dormid = lives_in.dormid WHERE dorm.dorm_name = 'Smith Hall' AND student.sex = 'f',SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall' AND T1.sex  =  'F',zhengning,49bb3846-49b5-459f-8ab8-20777d85df37,D1a
55,2330,What are the account details with the largest value or with value having char '5' in it?,SELECT accounts.account_details FROM accounts WHERE accounts.account_details LIKE '%5%',"SELECT max(Account_details) FROM Accounts UNION SELECT Account_details FROM Accounts WHERE Account_details LIKE ""%5%""",zhengning,e742d738-e95e-40b6-aaf0-2fbeb616ee98,"A1e, L4"
56,2368,What are the names of all stadiums that did not have a concert in 2014?,SELECT stadium.name FROM stadium WHERE stadium.stadium_id NOT IN (SELECT concert.stadium_id FROM stadium WHERE concert.year = 2014),SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.year  =  2014,zhengning,fd11a04f-6f86-4f70-8efc-fd2b7d4b89be,A1d
57,2172,What are the names of the people who have no friends who are students?,SELECT person.name FROM person EXCEPT SELECT personfriend.name FROM personfriend WHERE personfriend.friend = 'students',SELECT name FROM person EXCEPT SELECT T2.name FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T1.job  =  'student',zhengning,f85f16e3-276a-48eb-aaed-e660e4574a4f,CE2
58,2053,What is the name of the patient who made the most recent appointment?,SELECT patient.name FROM appointment JOIN patient ON appointment.patient = patient.ssn ORDER BY appointment.appointmentid ASC LIMIT 1,SELECT T1.name FROM patient AS T1 JOIN appointment AS T2 ON T1.ssn = T2.patient ORDER BY T2.start DESC LIMIT 1,zhengning,0434d00a-74c7-40f6-b408-d2aad071ebfd,K2
59,788,Find the schools that were either founded after 1850 or public.,SELECT university.school FROM university WHERE university.founded > 1850 OR university.affiliation = 'public',SELECT school FROM university WHERE founded  >  1850 OR affiliation  =  'Public',zhengning,09e82c86-a5ed-4a27-b8a1-dbdbfec1a084,D1a
60,2295,What are the ids of all female students who play football?,SELECT sportsinfo.stuid FROM sportsinfo WHERE student.sex = 'f' AND sportsinfo.sportname = 'football',"SELECT StuID FROM Student WHERE sex  =  'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",zhengning,a09085da-6baf-4bd0-99a1-48b85c9b7d8b,"D1a, A1g"
61,1678,What is the number of routes whose destinations are Italian airports?,SELECT COUNT( * ) FROM routes JOIN airports ON routes.dst_apid = airports.apid WHERE airports.country = 'Italian',SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid WHERE T2.country  =  'Italy',zhengning,4b07c241-5633-4057-a2b8-4582bc54b90b,D1c
62,253,"How many team franchises are active, with active value 'Y'?",SELECT COUNT( * ) FROM team_franchise WHERE team_franchise.active = 'y',SELECT count(*) FROM team_franchise WHERE active = 'Y';,zhengning,a5030b99-5e00-4f24-be7c-c599953f59fd,D1a
63,1344,"What are the number of international and domestic passengers of the airport named London ""Heathrow""?","SELECT airport.international_passengers , airport.domestic_passengers FROM airport WHERE airport.airport_name = 'Heathrow'","SELECT International_Passengers ,  Domestic_Passengers FROM airport WHERE Airport_Name  =  ""London Heathrow""",zhengning,64e6cfec-27bb-488b-9611-f2c4ce0f0241,D1c
64,479,What are the names of the all-female dorms?,SELECT dorm.dorm_name FROM dorm WHERE dorm.gender = 'f',SELECT dorm_name FROM dorm WHERE gender  =  'F',zhengning,a600063e-6b69-46c0-a786-ab908c452a6e,D1a
65,2034,"For each year, return the year and the number of times the team Boston Red Stockings won in the postseasons.","SELECT team.year , COUNT( * ) FROM postseason JOIN team ON postseason.team_id_loser = team.year WHERE team.name = 'Boston Red Stockings'","SELECT count(*) ,  T1.year FROM postseason AS T1 JOIN team AS T2 ON T1.team_id_winner  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings' GROUP BY T1.year",zhengning,c234cd21-8cfc-46af-9f29-f85deab22b05,"CL1, BE5, AN2"
66,665,"List all cartoon directed by ""Ben Jones"".",SELECT cartoon.directed_by FROM cartoon WHERE cartoon.directed_by = 'Ben Jones',"SELECT Title FROM Cartoon WHERE Directed_by = ""Ben Jones"";",zhengning,2fd1ae6e-4496-4ddf-a7ac-a51aecdf57cf,BL1
67,2147,What is the total grant amount of the organisations described as research?,SELECT SUM( grants.grant_amount ) FROM grants JOIN organisation_types ON grants.organisation_id = organisation_types.organisation_type WHERE organisation_types.organisation_type_description = 'research',SELECT sum(grant_amount) FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id JOIN organisation_Types AS T3 ON T2.organisation_type  =  T3.organisation_type WHERE T3.organisation_type_description  =  'Research',zhengning,63d3b255-9544-46be-b757-cc862c25fc8e,"CE2, D1a"
68,2169,Find the name and age of the person who is a friend of Dan or Alice.,"SELECT person.name , person.age FROM person JOIN personfriend ON person.name = personfriend.name WHERE personfriend.friend = 'Dan' OR personfriend.friend = 'Alice'","SELECT DISTINCT T1.name ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Dan' OR T2.friend  =  'Alice'",zhengning,7628e1cc-47b2-4a67-a932-1c8dad0ac9c8,A1b
69,1672,What are the cities that have more than 2 airports sorted by number of airports?,SELECT airports.city FROM airports GROUP BY airports.city HAVING COUNT( * ) > 2,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*),zhengning,aef2c359-afd5-45ef-9d07-b93f66e3d42b,KA1b
70,1697,When was the order placed whose shipment tracking number is 3452? Give me the date.,SELECT orders.date_order_placed FROM orders JOIN shipments ON orders.order_id = shipments.order_id WHERE shipments.shipment_tracking_number = 3,SELECT T1.date_order_placed FROM orders AS T1 JOIN shipments AS T2 ON T1.order_id = T2.order_id WHERE T2.shipment_tracking_number = 3452,zhengning,6620b793-5c89-428f-a07a-8d84fb042fbe,D1
71,2377,How many car makers are there in each continents? List the continent name and the count.,"SELECT continents.continent , COUNT( * ) FROM countries JOIN continents ON countries.continent = continents.contid GROUP BY continents.continent","SELECT T1.Continent ,  count(*) FROM CONTINENTS AS T1 JOIN COUNTRIES AS T2 ON T1.ContId  =  T2.continent JOIN car_makers AS T3 ON T2.CountryId  =  T3.Country GROUP BY T1.Continent;",zhengning,fdc5731d-d39f-4a73-883c-9133d9038d2f,CE2
