,sql_id,username,record_id,code
34,1997,zhengzhang,5608836d-a2d8-4815-80d0-377dc2e588d3,DF2
35,1821,zhengzhang,4cd11267-4fd9-447b-ba19-c4e5605f358b,KA1b
36,2050,zhengzhang,dcb42b16-12f7-4838-92a6-497653576fad,BF4
37,1803,zhengzhang,694ae250-7753-4763-a01c-e8870055ef6a,DF2
38,2075,tianyi,f2a15b02-41f3-4112-804c-07299a1807c4,A1d
39,2408,zhengzhang,b27593af-8c87-4661-ae18-3cf9b0eca57c,I2
40,2313,zhengzhang,1895e8b1-5c5f-4094-9eef-b318ef43578c,I2
41,2313,zhengzhang,1895e8b1-5c5f-4094-9eef-b318ef43578c,A1e
42,1818,zhengzhang,ed6e4904-1961-4995-8b83-1b7a4dcc32b2,A1d
43,1596,zhengzhang,3b717cf6-14c7-413b-8928-9229f8c65fea,BF4
44,1567,zhengzhang,c7d3abe4-69bc-4728-bc83-6e8e52edea92,BL1
45,1567,zhengzhang,c7d3abe4-69bc-4728-bc83-6e8e52edea92,CL1
46,1116,tianyi,be2153e3-cd44-47dc-9bc2-2d025efb8746,D1a
47,1998,tianyi,076cc7ce-b38c-4236-a53d-a61ed508a8c4,BL3
48,448,zhengzhang,cb0793ae-de29-4bee-a406-d7cd5f1af9fc,F4
49,448,zhengzhang,cb0793ae-de29-4bee-a406-d7cd5f1af9fc,L5
50,448,zhengzhang,cb0793ae-de29-4bee-a406-d7cd5f1af9fc,I2
51,448,zhengzhang,cb0793ae-de29-4bee-a406-d7cd5f1af9fc,BL3
52,730,zhengzhang,5a05d9b6-93fe-4ec2-ac8b-7da19dac0816,D1a
53,1869,zhengzhang,7f0d6c95-49ee-4c5e-b460-a571eeea9389,CE2
54,1869,zhengzhang,7f0d6c95-49ee-4c5e-b460-a571eeea9389,BL1
55,2353,tianyi,d57a4ef5-c9fd-42f0-9e2b-c84c2d6ca3eb,CE2
56,1118,zhengzhang,139efeef-4121-4d81-99c0-9e180a172509,D1a
57,1120,tianyi,e317edaf-25ac-4d10-ba82-a921665b5bf9,D1a
58,1152,zhengzhang,c5240821-dab2-42f1-b0ca-b206ca6046b2,F3
59,1152,zhengzhang,c5240821-dab2-42f1-b0ca-b206ca6046b2,DF2
60,88,tianyi,e6acfc64-f696-43ae-9ca0-12f7a84db710,BL1
61,1580,zhengzhang,52da4cf0-7078-4ce2-98d8-254078460e82,CM6
62,1580,zhengzhang,52da4cf0-7078-4ce2-98d8-254078460e82,CF5
63,1101,zhengzhang,15d4b4b8-4bf0-458d-8298-22f36bc56268,D1a
64,447,zhengzhang,d0bc2d61-11e1-48e2-bedd-7e857f387359,BL3
65,447,zhengzhang,d0bc2d61-11e1-48e2-bedd-7e857f387359,L5
66,447,zhengzhang,d0bc2d61-11e1-48e2-bedd-7e857f387359,I2
67,1867,zhengzhang,b238ed7d-8945-4c6d-90ce-3b28548a008d,BL1
68,1665,zhengzhang,acba15aa-6fef-43dd-8bdd-710d5b849db7,E1
69,1665,zhengzhang,acba15aa-6fef-43dd-8bdd-710d5b849db7,BL1
70,862,zhengzhang,49fc0952-33bf-4bd2-a5ae-e2195b935747,BN1
71,862,zhengzhang,49fc0952-33bf-4bd2-a5ae-e2195b935747,BL1
72,2008,tianyi,13735eee-bb25-423a-a565-2d6e8cfc63f0,DF2
73,2162,zhengzhang,c9af0b08-eae1-46b5-b5be-52f348d42e4a,F4
74,2008,tianyi,e5cd2224-cd0f-4cda-abf8-91afcc17e73f,DF2
75,1994,tianyi,b6f5bd83-9084-45cb-b040-f9adbfcccc80,D1a
76,1741,tianyi,02aecea1-5fed-48f3-9d33-e569a569f8c1,CE2
77,2080,tianyi,b724bba2-7855-4304-aa2b-7861d7d638bf,I2
78,1866,tianyi,06c38a0f-3d82-4411-b334-ac7cce0bd3c4,BL1
79,2124,tianyi,6d225e2b-821f-48b2-8d17-4075d457f1c4,F4
80,2161,tianyi,572455fb-0c18-4afc-a50f-c018f83079e2,F4
81,2161,tianyi,572455fb-0c18-4afc-a50f-c018f83079e2,AN2
82,2135,tianyi,78c7103a-6107-4ef6-a3a0-c963d1b4c8fd,F4
83,2135,tianyi,78c7103a-6107-4ef6-a3a0-c963d1b4c8fd,DF2
84,556,tianyi,a7c74bee-ad01-4976-b847-574065420511,A1b
85,1720,tianyi,0786edc4-7436-42a2-b5c0-3d7daad413b2,BL1
86,1187,tianyi,e288410b-372c-49e1-b15f-a95bffc1dfa0,F2
87,763,tianyi,1d0dd461-e7bc-4c56-92fe-29e1f59617bb,DF2
88,1138,tianyi,e136bf39-8f00-4c55-8da3-f885132e74cc,BE5
89,1719,tianyi,e58fcb8d-67b2-4e19-82c2-2ad45518dea2,L4
90,2014,tianyi,b01fe025-ec0c-47ef-b6ea-7e1b11c60c36,D1a
91,2014,tianyi,b01fe025-ec0c-47ef-b6ea-7e1b11c60c36,A1f
92,486,tianyi,c40da7b8-9dc2-48c6-b25c-e48702f54e6d,CM6
93,1997,tianyi,11b3542d-7d09-4461-8dec-1cc988e839ed,DF2
94,1821,tianyi,54713386-fe5a-48b3-816d-200c73b1b82d,KA1b
95,1821,tianyi,70aeabff-0184-4aca-b7e7-6fdf578f19dc,KA1b
96,1803,tianyi,c557cd3a-f122-4b7d-97d7-e9af33890e3b,DF2
97,2313,tianyi,806533e5-7935-41bf-92ba-f447e55e5281,I2
98,1818,tianyi,deaa4ee8-dc90-488d-b224-9b5480cf0d07,A1d
99,1596,tianyi,a9b4d386-1e23-4ff3-a486-4a55ae28b345,D1c
100,1567,tianyi,51052990-d75f-4832-b873-c9b35022365f,CL1
101,448,tianyi,61587e5c-2ac5-43aa-938d-18be0b438b42,D1b
102,448,tianyi,61587e5c-2ac5-43aa-938d-18be0b438b42,F4
103,448,tianyi,61587e5c-2ac5-43aa-938d-18be0b438b42,A1d
104,730,tianyi,73f4ad0c-f98e-4d09-adb6-667f78583797,D1a
105,1869,tianyi,b0dd86c9-e98a-4e85-8ec3-16592465f937,CE2
106,1869,tianyi,b0dd86c9-e98a-4e85-8ec3-16592465f937,BN1
107,1118,tianyi,01a2f2b5-6135-402a-8471-e06b375739db,D1a
108,1152,tianyi,a5d317ee-b5f1-4dec-a5e5-9bea1a4d4f73,DF2
109,1152,tianyi,a5d317ee-b5f1-4dec-a5e5-9bea1a4d4f73,BF4
110,1580,tianyi,71b9541b-5a16-4eba-8a48-5f7c3d81e6f8,CL1
111,1580,tianyi,71b9541b-5a16-4eba-8a48-5f7c3d81e6f8,CM6
112,1101,tianyi,cc95be80-2a6a-467d-bc5a-3a00ca247ae0,D1a
113,447,tianyi,9ae3e59e-70d2-4718-8e59-99431e49d0f1,L5
114,447,tianyi,9ae3e59e-70d2-4718-8e59-99431e49d0f1,I2
115,1867,tianyi,456fb1d6-b13d-4628-a1f5-b40f317cbd5a,BL1
116,1665,tianyi,1775d9a5-4a9d-4955-81df-210cf007e559,BL1
117,1665,tianyi,1775d9a5-4a9d-4955-81df-210cf007e559,E1
118,862,tianyi,a803e02e-72df-4ff0-bb77-8bf8d93b95b2,BL1
119,862,tianyi,a803e02e-72df-4ff0-bb77-8bf8d93b95b2,BN1
120,2162,tianyi,ff7f39ac-9f97-4e5f-97dd-f1775a7df1df,F4
121,1155,zhengning,dc48ce8f-04bd-4e80-a460-4785e16d564b,BF4
122,1752,zhengning,7123583d-70e4-4f6f-9b96-cddb2e7008a1,D1c
123,1752,zhengning,7123583d-70e4-4f6f-9b96-cddb2e7008a1,BF4
124,2075,zhengning,4cbe3cff-8200-4a9d-a8fa-00dce2a5419f,A1d
125,1116,zhengning,692b140f-b6db-40b3-92fa-6a51792acb96,D1a
126,1998,zhengning,93c27621-4c05-437d-8340-9e41f155a2a3,BL3
127,2353,zhengning,0c94def7-8575-4789-ac6f-af6e666cdfeb,CE2
128,1120,zhengning,52a61660-c27b-4702-bfaf-6d1fd1e738d8,D1a
129,88,zhengning,8175f106-1b49-45a4-9b3e-1ba6a99bb165,BL1
130,2008,zhengning,078433e8-f474-4f34-bf57-ae58d3db2bf7,D1c
131,2008,zhengning,078433e8-f474-4f34-bf57-ae58d3db2bf7,I1
132,1994,zhengning,c32cc601-81ad-4e1f-88a1-27f838f4a5e7,D1a
133,1741,zhengning,6d9a9d63-389e-4cfc-8ab3-34f9b453a2ea,CE2
134,2080,zhengning,0b383d37-4934-4ff4-94cc-8a190c188857,CE2
135,2080,zhengning,0b383d37-4934-4ff4-94cc-8a190c188857,A1d
136,2080,zhengning,0b383d37-4934-4ff4-94cc-8a190c188857,F4
137,1866,zhengning,97216879-f194-402c-b4f9-99982a48747d,BL1
138,2124,zhengning,583e30b1-a0d2-4507-8b35-bc5ba0a42b82,CE2
139,2124,zhengning,583e30b1-a0d2-4507-8b35-bc5ba0a42b82,F4
140,2161,zhengning,9e45270a-aafd-4ba5-b4f4-d25d03ba9571,F4
141,2135,zhengning,3f5af4c4-3ea1-4cf6-b034-74e6e628b255,D1
142,2135,zhengning,3f5af4c4-3ea1-4cf6-b034-74e6e628b255,F4
143,2135,zhengning,3f5af4c4-3ea1-4cf6-b034-74e6e628b255,A1b
144,556,zhengning,57834672-e1d8-4994-948d-2ded7fa03e8f,A1b
145,1720,zhengning,9a41e903-69fb-4c87-b5a8-9094d04db1fd,BL1
146,1187,zhengning,445aff06-c9a5-4778-8e58-5b8e9565ec41,G1
147,763,zhengning,f084f018-f9c5-4420-bccf-914d8d0b9d2f,A1f
148,763,zhengning,f084f018-f9c5-4420-bccf-914d8d0b9d2f,AN2
149,763,zhengning,f084f018-f9c5-4420-bccf-914d8d0b9d2f,D1
150,1138,zhengning,1ac50d74-54b2-4f8a-bf68-e293e216a603,BF4
151,1138,zhengning,1ac50d74-54b2-4f8a-bf68-e293e216a603,BE5
152,1719,zhengning,a26dddaa-c27b-41e3-87e6-fbe4f19cec7c,L5
153,2014,zhengning,b8c986c4-6aed-44c7-b4c3-2db941dab14b,CM6
154,2014,zhengning,b8c986c4-6aed-44c7-b4c3-2db941dab14b,CE2
155,2014,zhengning,b8c986c4-6aed-44c7-b4c3-2db941dab14b,D1a
156,2014,zhengning,b8c986c4-6aed-44c7-b4c3-2db941dab14b,A1f
157,486,zhengning,4c1aeacf-ce69-4fe0-8b38-45ebe5b39754,CM6
158,1997,zhengning,aedba491-c6cc-49a1-9fde-e3879e366cb5,D1c
159,2050,zhengning,e9285c41-b5d5-4cbe-857c-6e3d2a3ccd45,F4
160,1803,zhengning,579d93f4-7be3-4ee0-96cc-31eebafeee0f,D1
161,2408,zhengning,3022b3d0-d104-4b6c-aa13-d39373207fb8,F3
162,2313,zhengning,9fe616ad-1b36-4d04-b71f-5c95228fd0df,A1e
163,1818,zhengning,45029eb8-6f32-42cb-85a8-773937955d65,A1d
164,1968,zhengning,947933f5-2a1f-4ad6-97ba-ec2b5030f98b,G1
165,1596,zhengning,812802f9-a2c0-4128-9a37-a1e760b5fd06,BF4
166,1596,zhengning,812802f9-a2c0-4128-9a37-a1e760b5fd06,F4
167,1567,zhengning,33c02072-18b2-48fd-81d8-74715072e5e5,CL1
168,448,zhengning,51ce689f-7206-42be-a0f1-43e7263da706,D1b
169,448,zhengning,51ce689f-7206-42be-a0f1-43e7263da706,L5
170,448,zhengning,51ce689f-7206-42be-a0f1-43e7263da706,A1d
171,730,zhengning,67958b99-8136-48a3-9998-215118593cbc,D1a
172,1869,zhengning,9cb8a395-9b9d-4e82-bc8d-2c1f8138739a,BL2
173,1869,zhengning,9cb8a395-9b9d-4e82-bc8d-2c1f8138739a,CE2
174,1869,zhengning,9cb8a395-9b9d-4e82-bc8d-2c1f8138739a,BN1
175,1118,zhengning,5a19f852-c2e4-44a3-9069-90bacf376ccb,D1a
176,1152,zhengning,4ce3eaa4-a031-440e-b6d0-b3a3b8299d14,D1
177,1152,zhengning,4ce3eaa4-a031-440e-b6d0-b3a3b8299d14,BF4
178,1580,zhengning,6237482a-c802-4b9a-8cbd-45b993d497aa,CL1
179,1101,zhengning,4a258ee0-5361-43ef-8874-acc0b8627ec6,D1a
180,447,zhengning,c9776596-bdc9-4416-b66f-3195465c77b0,L5
181,1867,zhengning,6442180f-48de-485c-8f32-f2648af35941,BL1
182,1665,zhengning,587abeb0-999b-42eb-98e5-ccd37ff07782,E1
183,1665,zhengning,587abeb0-999b-42eb-98e5-ccd37ff07782,BL1
184,862,zhengning,d430784a-89df-447f-b65d-f9abd590968f,BL1
185,862,zhengning,d430784a-89df-447f-b65d-f9abd590968f,BN1
186,2162,zhengning,0da4fa40-256e-4bed-978e-8b9fe8bef18d,F4
187,1155,toby,c6e2dc41-fe64-4d5f-962c-d3280e88c26f,BF4
188,1752,toby,f02ae11c-273e-4c88-8a7f-1f66e3a50848,BF4
189,1752,toby,f02ae11c-273e-4c88-8a7f-1f66e3a50848,D1c
190,2075,toby,4274313d-5583-4dad-b8ed-7ca7d60682cb,A1a
191,2075,toby,4274313d-5583-4dad-b8ed-7ca7d60682cb,A1d
192,1116,toby,8a86da15-bad8-420e-855d-05d90b99aa87,D1a
193,1998,toby,60b79f04-510c-49b5-bd01-e95535b124bc,BL1
194,2353,toby,a85f7641-c2a5-4ff6-ad20-f06e7d4eeca8,CE2
195,2353,toby,a85f7641-c2a5-4ff6-ad20-f06e7d4eeca8,BF4
196,1120,toby,ee8cac02-7615-4e30-af03-9e72ab9df68b,K2
197,1120,toby,ee8cac02-7615-4e30-af03-9e72ab9df68b,D1a
198,88,toby,34ada581-2f7b-4aaf-af94-c099410e5de6,BL1
199,2008,toby,7ee90297-a7b6-42d9-a2d8-b748ae727d67,F1
200,1994,toby,b1d590f0-6b7e-4501-9815-eac7a0e3f275,D1a
201,1741,toby,aba4bd76-f1ad-45ff-9a3b-2117427f78f6,BF4
202,1741,toby,aba4bd76-f1ad-45ff-9a3b-2117427f78f6,CE2
203,2080,toby,2755ac5e-d631-453f-9a2e-32c72dbf000d,A1d
204,2080,toby,2755ac5e-d631-453f-9a2e-32c72dbf000d,I2
205,2080,toby,2755ac5e-d631-453f-9a2e-32c72dbf000d,CE2
206,2080,toby,2755ac5e-d631-453f-9a2e-32c72dbf000d,F4
207,1866,toby,205089ff-3e3d-455a-83bc-d935580ce7b3,BL1
208,2124,toby,27fc277d-bd79-4a2c-83ad-baf6d38e4036,F4
209,2161,toby,3a906a22-16a8-4fb4-b1cc-13924b29930f,F4
210,2135,toby,7980e68e-9feb-4151-ae63-17eab7cc67a9,F4
211,2135,toby,7980e68e-9feb-4151-ae63-17eab7cc67a9,D1
212,2135,toby,7980e68e-9feb-4151-ae63-17eab7cc67a9,A1b
213,556,toby,0a5d5a7d-8388-4990-863e-04067b5b633e,A1b
214,1720,toby,9bc82748-b554-46ae-8a80-39e64918c851,BL1
215,1187,toby,df9b6b68-aa02-484b-aecc-a6ed60c98522,E1
216,763,toby,e947aa31-84fb-4b06-ad48-8d8ed0ff769f,D1
217,1138,toby,c2f9f47f-087a-4fff-b90b-c174d85d4c43,BE5
218,1138,toby,c2f9f47f-087a-4fff-b90b-c174d85d4c43,BF4
219,1719,toby,318aefd5-03db-443e-9d67-7e62c28d83ed,L4
220,2014,toby,5ee78b58-a785-4446-b1ad-15a177eced78,CE2
221,2014,toby,5ee78b58-a785-4446-b1ad-15a177eced78,D1a
222,2014,toby,5ee78b58-a785-4446-b1ad-15a177eced78,A1f
223,486,toby,75f6fe96-232b-4855-b829-9c7c91d65fd9,BL1
224,1997,toby,810a72ee-ac02-4d53-a8d9-b0b526b94691,F1
225,1821,toby,817a6ddf-31b9-46a0-b82d-576714814859,KA1b
226,2050,toby,b632d96b-9164-418c-bfea-20754b765334,G1
227,1803,toby,8a5788be-3b4e-43e2-8dc7-47c066c66bbd,D1c
228,2408,toby,33787232-787e-4dd9-a105-21c5dc3dfde4,F1
229,2408,toby,33787232-787e-4dd9-a105-21c5dc3dfde4,A1a
230,2313,toby,61fab16c-e097-42a6-9fba-5e25fb83f542,I2
231,1818,toby,0b40db5c-e296-418b-8e3c-b280111b20a9,A1d
232,1968,toby,27d12cf9-7764-474c-acbe-bbdb682f09ef,CE3
233,1596,toby,6c885f4f-8d18-487e-8373-2056a1c2b9f9,BF4
234,1567,toby,5a2e33e9-fd12-4431-9025-167f52eb0535,BL1
235,448,toby,4bb62a06-c335-4696-8432-61d6871e0877,BL1
236,448,toby,4bb62a06-c335-4696-8432-61d6871e0877,D1b
237,448,toby,4bb62a06-c335-4696-8432-61d6871e0877,I2
238,730,toby,cce710a1-6300-43a2-a310-25ec3998ae9c,D1a
239,1869,toby,f7166f1b-497d-40ed-a3e6-781779c94428,BL1
240,1869,toby,f7166f1b-497d-40ed-a3e6-781779c94428,CE2
241,1118,toby,0765a4fd-ec5a-43d6-88c2-6f5bc73425f4,D1a
242,1152,toby,58206562-cc2f-4176-8b9b-661f58b6627a,D1
243,1152,toby,58206562-cc2f-4176-8b9b-661f58b6627a,BF4
244,1580,toby,f650f1e8-9afe-43f1-9724-688e706d789f,CM6
245,1101,toby,cfcce321-c234-42a9-9b74-ebdc9556bb6b,D1a
246,447,toby,60a90d72-a98b-40a9-ad86-77050b659cfd,BL1
247,447,toby,60a90d72-a98b-40a9-ad86-77050b659cfd,I2
248,1867,toby,9ca75c09-502d-4bdc-86ca-9ed22d161303,BL1
249,1867,toby,9ca75c09-502d-4bdc-86ca-9ed22d161303,CE2
250,1665,toby,09dcafc0-116e-43f7-a731-bfd61c8d19c9,E1
251,862,toby,9eef61e4-aa98-4f1c-8008-c11943f51728,BL1
252,2162,toby,483e879d-18f7-43cb-ad00-6d5eeeaad5f8,F4
