,record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,duration,cur_id,batch_id,GT_sql
10,3383a84c-dfb4-465e-aa09-73b0563afb89,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,680,"SELECT COUNT(*) FROM Customer WHERE Customer.Email LIKE ""% gmail.com %""","How many customers have email that contains ""gmail.com""?",,,D1,30.9539999961853,10,5,"SELECT COUNT(*) FROM CUSTOMER WHERE Email LIKE ""%gmail.com%"""
11,1ee1a42f-0cc2-4b04-97b3-28077d66284c,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,623,"SELECT TV_series.Weekly_Rank FROM TV_series WHERE TV_series.Episode = ""A Love of A Lifetime""","What is Weekly Rank of TV series with Episode ""A Love of a Lifetime""?",,,D1a,15.739000082016,11,5,"SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";"
12,a9a8f4de-1674-43b7-ab48-a0c079cf347e,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1237,"SELECT Department.DName, Department.Room FROM Course JOIN Department ON Department.DNO = Course.DNO WHERE Course.CName = ""COMPUTER SCIENCE""",What are the department name and room for the course INTRODUCTION TO COMPUTER SCIENCE?,,,D1,14.393000125885,12,5,"SELECT T2.Dname ,  T2.Room FROM COURSE AS T1 JOIN DEPARTMENT AS T2 ON T1.DNO  =  T2.DNO WHERE T1.CName  =  ""INTRODUCTION TO COMPUTER SCIENCE"""
13,8b6a6a52-d0cb-4551-a228-cbe40a2eff87,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1206,"SELECT member.Name, college.College_Location FROM member JOIN college ON member.College_ID = college.College_ID ORDER BY college.Name ASC",Show the names of members and the locations of colleges they go to in ascending alphabetical order of member names.,,Wrong table in order by,,144.09700012207,13,5,"SELECT T2.Name ,  T1.College_Location FROM college AS T1 JOIN member AS T2 ON T1.College_ID  =  T2.College_ID ORDER BY T2.Name ASC"
14,2397e958-5b7b-4b5c-93ce-de4f31561fa5,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1227,"SELECT Student.LName FROM Student WHERE Student.Sex = ""VALUE"" ORDER BY Student.Age DESC","What are the last names of female students, ordered by age descending?",,,D1,740.966000080109,14,5,"SELECT LName FROM STUDENT WHERE Sex  =  ""F"" ORDER BY Age DESC"
15,97fa7563-23d2-4d3e-b0f7-5b1003204a2c,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1044,"SELECT AVG(song.rating) FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.gender = ""VALUE""",What is the average rating of songs produced by female artists?,,,D1,16.0460000038147,15,5,"SELECT avg(T2.rating) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female"""
16,32eb0c58-ad1c-47d0-9c2a-2d9e5a3120d1,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1007,"SELECT Staff.staff_name, COUNT(*) FROM Staff JOIN Engineer_Visits ON Staff.staff_id = Engineer_Visits.contact_staff_id GROUP BY Engineer_Visits.contact_staff_id",How many engineers did each staff contact? List both the contact staff name and number of engineers contacted.,,,BN1,26.9539999961853,16,5,"SELECT T1.staff_name ,  count(*) FROM Staff AS T1 JOIN Engineer_Visits AS T2 ON T1.staff_id  =  T2.contact_staff_id GROUP BY T1.staff_name"
17,34e12a32-a9ab-41cf-b980-dc807517768d,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,726,"SELECT university.Affiliation, university.Primary_conference FROM university ORDER BY university.Enrollment DESC LIMIT 1",Show the enrollment and primary_conference of the oldest college.,,Wrong column in order by,BL1,1629.6890001297,17,5,"SELECT enrollment ,  primary_conference FROM university ORDER BY founded LIMIT 1"
18,719b60df-fef1-46ca-b697-49948d8a49b6,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,734,"SELECT COUNT(university.Location) FROM university WHERE university.Location LIKE ""% NY %""",Find how many school locations have the word 'NY'.,,,BL1,12.0179998874664,18,5,"SELECT count(*) FROM university WHERE LOCATION LIKE ""%NY%"""
19,3af50c2b-755a-4beb-8506-0b697fc81bda,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,772,"SELECT Accounts.account_id, Accounts.date_account_opened, Accounts.other_account_details FROM Customers JOIN Accounts ON Customers.customer_id = Accounts.customer_id WHERE Customers.customer_first_name = ""Meaghan""","What are the ids, names, dates of opening, and other details for accounts corresponding to the customer with the first name ""Meaghan""?",,,BL3,94.8020000457764,19,5,"SELECT T1.account_id ,  T1.date_account_opened ,  T1.account_name ,  T1.other_account_details FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.customer_first_name  =  'Meaghan'"
20,902a89bc-af26-4cdc-ae0b-9ebd4f771bdf,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,816,SELECT * FROM ACCOUNTS,What is the total balance of savings accounts not belonging to someone with the name Brown?,,,"F4, CE2, L5",17.5429999828339,20,5,SELECT sum(T2.balance) FROM accounts AS T1 JOIN savings AS T2 ON T1.custid  =  T2.custid WHERE T1.name != 'Brown'
21,d33d93cc-bf43-4f9b-aff8-42297c20d981,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1358,"SELECT Student.Fname FROM Student WHERE Student.Age BETWEEN 20 AND Student.city_code = ""PHL""",What is the first name of the students who are in age 20 to 25 and living in PHL city?,,,F4,39.2699999809265,21,5,SELECT fname FROM student WHERE city_code  =  'PHL' AND age BETWEEN 20 AND 25
22,8aa71827-d346-482d-8d35-548361cdca02,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,441,SELECT DISTINCT Dorm.dorm_name FROM Dorm JOIN Dorm_amenity ON Dorm.dormid = Dorm_amenity.amenid ORDER BY Dorm_amenity.amenity_name,What are the different dorm amenity names in alphabetical order?,,,"A2a, E1",17.0039999485016,22,5,SELECT amenity_name FROM dorm_amenity ORDER BY amenity_name
23,94122856-2320-4995-8b95-4362970ad008,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,611,"SELECT COUNT(DISTINCT Cartoon.Written_by) FROM Cartoon WHERE Cartoon.Written_by = ""Joseph Kuhr""","How many cartoons were written by ""Joseph Kuhr""?",,,"A2a, BL2",19.9100000858307,23,5,"SELECT count(*) FROM Cartoon WHERE Written_by = ""Joseph Kuhr"";"
24,7c67c8ed-2dcc-48b2-b373-174df07a8d1d,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1361,"SELECT AVG(Dorm.student_capacity), SUM(Dorm.student_capacity) FROM Dorm JOIN Student ON Dorm.dormid = Student.StuID WHERE Student.Sex = ""X""",Find the average and total capacity of dorms for the students with gender X.,,,"E1, CF5",65.7960000038147,24,5,"SELECT avg(student_capacity) ,  sum(student_capacity) FROM dorm WHERE gender  =  'X'"
25,04bffa24-ddfd-426e-8d9c-752e88f0a980,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,638,"SELECT Catalogs.catalog_name, Catalogs.date_of_publication FROM Catalogs JOIN Catalog_Structure ON Catalogs.catalog_id = Catalog_Structure.catalog_id WHERE Catalog_Structure.catalog_level_name > 5",Find the names and publication dates of all catalogs that have catalog level number greater than 5.,,Correct,"E1, CF5",64.3800001144409,25,5,"SELECT t1.catalog_name ,  t1.date_of_publication FROM catalogs AS t1 JOIN catalog_structure AS t2 ON t1.catalog_id  =  t2.catalog_id WHERE catalog_level_number  >  5"
26,8d13b0da-afa2-404e-82c5-a62026da2af2,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1111,"SELECT ship.Name FROM ship WHERE ship.Nationality = ""US"" OR ship.Nationality = ""UK""",What are the names of the ships  that are from either the US or the UK?,,,D1c,7.3289999961853,26,5,"SELECT Name FROM ship WHERE Nationality  =  ""United States"" OR Nationality  =  ""United Kingdom"""
27,e79564df-190b-4ee1-ab77-ffe7c520198b,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,975,"SELECT customer.cust_name, customer.acc_type, customer.acc_bal FROM customer ORDER BY customer.credit_score LIMIT 1","Find the name, account type, and account balance of the customer who has the highest credit score.",,Sorting,,152.511000156403,27,5,"SELECT cust_name ,  acc_type ,  acc_bal FROM customer ORDER BY credit_score DESC LIMIT 1"
28,86fcea4a-5608-44ac-9bd7-2e5efdca5aab,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1150,"SELECT Grants.organisation_id, Organisations.organisation_details FROM Organisations JOIN Grants ON Organisations.organisation_id = Grants.organisation_id WHERE Grants.grant_amount > 6000",What are the ids and details for all organizations that have grants of more than 6000 dollars?,,,"A1f, AN2",36.1859998703003,28,5,"SELECT T2.organisation_id ,  T2.organisation_details FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id GROUP BY T2.organisation_id HAVING sum(T1.grant_amount)  >  6000"
29,b538f9c0-e474-46eb-8124-11e8116a6b97,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1354,"SELECT Customers.customer_name, Customer_Address_History.date_from, Customer_Address_History.date_to FROM Customers JOIN Customer_Address_History ON Customers.customer_id = Customer_Address_History.customer_id JOIN Addresses ON Customer_Address_History.address_id = Addresses.address_id","Show the customer name, customer address city, date from, and date to for each customer address history.",,,BL3,32.2990000247955,29,5,"SELECT T2.customer_name ,  T3.city ,  T1.date_from ,  T1.date_to FROM customer_address_history AS T1 JOIN customers AS T2 ON T1.customer_id  =  T2.customer_id JOIN addresses AS T3 ON T1.address_id  =  T3.address_id"
30,29aacc9c-294a-41c7-8bff-f2fe4318bc21,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1292,"SELECT Tryout.cName FROM Tryout WHERE Tryout.pPos = ""goalie""",Which college has any student who is a goalie and succeeded in the tryout.,,,F4,13.5210001468658,30,5,SELECT cName FROM  tryout WHERE decision  =  'yes' AND pPos  =  'goalie'
31,01903dde-aae7-40fc-990c-fc888c51d9ca,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,193,"SELECT SUM(bank.no_of_customers) FROM bank WHERE bank.city = ""New York""",What is the total number of customers who use banks in New York City?,,,D1c,8.23600006103516,31,5,SELECT sum(no_of_customers) FROM bank WHERE city  =  'New York City'
32,68ffb1ac-8ac4-4949-af2b-ed79b6d417db,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1090,"SELECT Medication.Brand, COUNT(*) FROM Medication GROUP BY Medication.Brand",Find the number of medications prescribed for each brand.,,,"BL1, CE2",20.0920000076294,32,5,"SELECT count(*) ,  T1.name FROM medication AS T1 JOIN prescribes AS T2 ON T1.code = T2.medication GROUP BY T1.brand"
33,9a4b967a-fe6b-4890-98f4-369761a0b50e,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,942,SELECT party.Party FROM party JOIN election ON party.Party_ID = election.Party WHERE election.District = 1,Find the parties associated with the delegates from district 1. Who served as governors of the parties?,,,"BF4, BL1",43.2369999885559,33,5,SELECT T2.Governor FROM election AS T1 JOIN party AS T2 ON T1.Party  =  T2.Party_ID WHERE T1.District  =  1
34,9ec86996-2859-451f-a903-27a3e4345ab2,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1161,"SELECT COUNT(*) FROM Project_Staff WHERE Project_Staff.date_from < ""1989-04-24 23 : 51 : 54"" OR Project_Staff.date_from < ""1989-04-24 23 : 51 : 54""",How many project staff worked as leaders or started working before '1989-04-24 23:51:54'?,,,"F4, F3",36.5169999599457,34,5,SELECT count(*) FROM Project_Staff WHERE role_code  =  'leader' OR date_from  <  '1989-04-24 23:51:54'
35,9db7e60d-cec1-47a8-84cc-92da86ca17e8,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1199,"SELECT Person.name FROM Person JOIN PersonFriend ON Person.name = PersonFriend.friend WHERE Person.city = ""new york""",Who has a friend that is from new york city?,,,D1c,19.4370000362396,35,5,SELECT T2.name FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T1.city  =  'new york city'
36,a3254efd-0721-48e1-9356-a35a66ac5dbc,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1066,"SELECT AVG(player_college.year) FROM player_college WHERE player_college.college_id = ""Boston Red Stockings""",What is average salary of the players in the team named 'Boston Red Stockings' ?,,,CM6,26.9839999675751,36,5,SELECT avg(T1.salary) FROM salary AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  = 'Boston Red Stockings'
37,f8266d13-5cfc-43ed-a42e-a7fe8a9c82bc,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1151,"SELECT Project_Staff.date_from, Project_Staff.date_to FROM Project_Staff","When do all the researcher role staff start to work, and when do they stop working?",,,F4,1301.43499994278,37,5,"SELECT date_from ,  date_to FROM Project_Staff WHERE role_code  =  'researcher'"
38,abcd02d4-b5a9-4871-a243-ccfae12c1578,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,899,SELECT perpetrator.Country FROM perpetrator GROUP BY perpetrator.Country HAVING COUNT(*) >= 2,What are the countries that have at least two perpetrators?,,,L5,16.3659999370575,38,5,"SELECT Country ,  COUNT(*) FROM perpetrator GROUP BY Country HAVING COUNT(*)  >=  2"
39,2879ea40-030a-4be1-8d3f-eac984726a55,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,854,"SELECT Payments.payment_date FROM Payments WHERE Payments.amount_paid_in_full_yn > 300 OR Payments.payment_type_code = ""Check""",What are the payment date of the payment with amount paid higher than 300 or with payment type is 'Check',,,BF4,19.1789999008179,39,5,SELECT payment_date FROM payments WHERE amount_paid  >  300 OR payment_type_code  =  'Check'
40,fb7c18ef-88a6-4f5e-947a-128a83890fc7,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,780,"SELECT Customers.customer_first_name, Customers.customer_middle_initial, COUNT(*), Customers.customer_id FROM Customers JOIN Accounts ON Customers.customer_id = Accounts.customer_id GROUP BY Customers.customer_id","What are the the full names and ids for all customers, and how many accounts does each have?",,,"BL1, CL1",57.7950000762939,40,5,"SELECT T1.customer_id ,  T2.customer_first_name ,  T2.customer_last_name ,  count(*) FROM Accounts AS T1 JOIN Customers AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id"
41,7d6a238a-60e7-4891-a99c-0f1b2b1ceea0,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1290,"SELECT AVG(Tryout.decision) FROM Tryout WHERE Tryout.decision = ""no""",Find the average hours for the students whose tryout decision is no.,,,"CE2, CL1",24.9370000362396,41,5,SELECT avg(T1.HS) FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'no'
42,3940e4da-a33f-4660-8442-211f074fbf96,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1149,"SELECT Organisations.organisation_id, Organisations.organisation_details FROM Organisations",Find the organisation ids and details of the organisations which are involved in,,,"CE2, AN2, A1f",208.911000013351,42,5,"SELECT T2.organisation_id ,  T2.organisation_details FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id GROUP BY T2.organisation_id HAVING sum(T1.grant_amount)  >  6000"
43,e64619d9-ec4f-4692-8f9e-595b08e4bd79,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,229,SELECT player.Position FROM player GROUP BY player.Position HAVING AVG(player.Points) > 20,List the position of players with average number of points scored by players of that position bigger than 20.,,,BN1,48.8370001316071,43,5,SELECT POSITION FROM player GROUP BY name HAVING avg(Points)  >=  20
44,ee82c408-c4fa-4b64-8962-aa2be2715236,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,656,SELECT Catalog_Contents.capacity FROM Catalog_Contents WHERE Catalog_Contents.price_in_dollars > 700,Find the name and capacity of products with price greater than 700 (in USD).,,,BL3,16.2720000743866,44,5,"SELECT catalog_entry_name ,  capacity FROM Catalog_Contents WHERE price_in_dollars  >  700"
45,d61bf488-50f3-4d33-ae94-be16e687d242,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,713,"SELECT enzyme.name FROM enzyme WHERE enzyme.name LIKE ""% ALA %""",What are the names of enzymes that include the string 'ALA'?,,,D1,429.50400018692,45,5,"SELECT name FROM enzyme WHERE name LIKE ""%ALA%"""
46,62ced6f2-0590-4ffc-8663-e43c1d30c0cb,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,280,"SELECT Club.ClubDesc FROM Club WHERE Club.ClubName = ""Tennis club""","Find the description of the club called ""Tennis Club"".",,,D1a,5.52500009536743,46,5,"SELECT clubdesc FROM club WHERE clubname  =  ""Tennis Club"""
47,19c1bcdd-cf48-4cf2-a26c-8156fe22a0b5,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1069,SELECT all_star.game_id FROM player_college JOIN all_star ON player_college.player_id = all_star.player_id WHERE all_star.year = 1998,List the first and last name for players who participated in all star game in 1998.,,,CL1,18.9140000343323,47,5,"SELECT name_first ,  name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id  =  T2.player_id WHERE YEAR  =  1998"
48,4ed1c357-a71d-4119-9c96-9b62a6041b32,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,592,SELECT COUNT(*) FROM car_names WHERE car_names.Model = 1980,"In 1980, how many cars were made?",,,"CL1, CF5",11.7290000915527,48,5,SELECT count(*) FROM CARS_DATA WHERE YEAR  =  1980;
49,05de2468-f4f8-4f33-a18a-6cd59c38882d,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,675,"SELECT COUNT(*) FROM Genre JOIN Track ON Genre.GenreId = Track.GenreId WHERE Genre.Name = ""rock""",Count the number of tracks that are part of the rock genre.,,,D1a,8.72499990463257,49,5,"SELECT COUNT(*) FROM GENRE AS T1 JOIN TRACK AS T2 ON T1.GenreId  =  T2.GenreId WHERE T1.Name  =  ""Rock"""
50,b7261b29-f9bc-4aee-9617-f48cbd27d987,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,967,"SELECT customer.cust_name, customer.acc_bal FROM customer WHERE customer.cust_name LIKE ""% a %""",Find the name and account balance of the customer whose name includes the letter ‘a’.,,,D1,61.1189999580383,50,5,"SELECT cust_name ,  acc_bal FROM customer WHERE cust_name LIKE '%a%'"
51,7766d323-41ab-45d6-9167-1f741179b433,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,414,SELECT member.Hometown FROM member GROUP BY member.Hometown HAVING COUNT(*) > 100,What are the different cities that have more than 100 memberships?,,Redundant having,CM4,27.9649999141693,51,5,SELECT DISTINCT city FROM branch WHERE membership_amount  >=  100
52,0c589d1f-b672-4bf6-b3f2-8d7fb6f0292c,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,668,"SELECT Track.Name FROM Track WHERE Track.Name LIKE ""% you %""","Find the names of all the tracks that contain the word ""you"".",,Correct,,76.805999994278,52,5,SELECT Name FROM TRACK WHERE Name LIKE '%you%'
53,2a5ed879-8b7b-43e4-a479-7162143a3f38,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,649,"SELECT Catalog_Contents.catalog_entry_name FROM Catalog_Contents WHERE Catalog_Contents.catalog_entry_name LIKE ""2 %""","Which catalog contents have a product stock number that starts from ""2""? Show the catalog entry names.",,,BF4,46.5659999847412,53,5,"SELECT catalog_entry_name FROM catalog_contents WHERE product_stock_number LIKE ""2%"""
54,1a478c28-f3f5-41a8-a6da-0fa29578439e,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,906,"SELECT candidate.Support_rate, candidate.Oppose_rate FROM candidate ORDER BY candidate.Unsure_rate","What are the support, consider, and oppose rates of each candidate, ordered ascending by their unsure rate?",,,BL3,29.4129998683929,54,5,"SELECT Support_rate ,  Consider_rate ,  Oppose_rate FROM candidate ORDER BY unsure_rate"
55,81b1bbb8-5c54-4e89-ace5-17a557c0a5c2,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,698,"SELECT AVG(Track.UnitPrice) FROM Genre JOIN Track ON Genre.GenreId = Track.GenreId WHERE Genre.Name = ""rock""",What is the average unit price of rock tracks?,,,D1a,7.02099990844727,55,5,"SELECT AVG(T2.UnitPrice) FROM GENRE AS T1 JOIN TRACK AS T2 ON T1.GenreId  =  T2.GenreId WHERE T1.Name  =  ""Rock"""
56,384a552f-f01d-4c86-89fb-bdaaaf75083f,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,317,SELECT PersonFriend.friend FROM PersonFriend GROUP BY PersonFriend.name HAVING COUNT(*) = 1,Find the person who has exactly one friend.,,,BL1,13.1480000019073,56,5,SELECT name FROM PersonFriend GROUP BY name HAVING count(*)  =  1
57,387cec02-8f55-46f0-bdf1-230a9e2d6c2b,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,757,"SELECT people.Name, COUNT(*) FROM debate_people JOIN people ON debate_people.Affirmative = people.People_ID WHERE debate_people.Affirmative = affirmative GROUP BY debate_people.Affirmative",Show the names of people and the number of times they have been on the affirmative side of debates.,,,"F3, BN1",23.6930000782013,57,5,"SELECT T2.Name ,  COUNT(*) FROM debate_people AS T1 JOIN people AS T2 ON T1.Affirmative  =  T2.People_ID GROUP BY T2.Name"
58,0989b2b6-2024-4f9e-8126-12d6f636befe,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,761,"SELECT SUM(Claim_Headers.Amount_Claimed), AVG(Claim_Headers.Amount_Claimed) FROM Claim_Headers",Find the total and average amount paid in claim headers.,,,BL1,34.5970001220703,58,5,"SELECT sum(amount_piad) ,  avg(amount_piad) FROM claim_headers"
59,da13943a-04fd-4af8-b807-8fd0ab792f3e,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,851,"SELECT Customers.first_name, Customers.last_name, Customers.gender_mf FROM Customers ORDER BY Customers.good_or_bad_customer","What are the first name, last name, and gender of all the good customers? Order by their last name.",,,F4,20.9650001525879,59,5,"SELECT first_name ,  last_name ,  gender_mf FROM customers WHERE good_or_bad_customer  =  'good' ORDER BY last_name"
60,fb7411da-9e5f-4882-8909-da0820d1422c,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1059,"SELECT artist.artist_name FROM artist WHERE artist.gender = ""British""",What are the names of all male British artists?,,,"D1, F4",19.7550001144409,60,5,"SELECT artist_name FROM artist WHERE country  =  ""UK"" AND gender  =  ""Male"""
61,bc6aef75-69b5-4db9-99b0-dd3dd43c0ffb,cae3a1eb-ba06-4700-8fd0-1e85806935d2,zhengning,1046,"SELECT artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.gender = ""female"" AND song.languages = ""Bangla""",What is the country of origin of the artist who is female and produced a song in Bangla?,,,D1a,10.569000005722,61,5,"SELECT T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female"" AND T2.languages  =  ""bangla"""
