,record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,error_classification,duration,cur_id,batch_id,GT_sql
24,4c78cc3f-5aa7-4802-afb8-842201f5d4b0,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1807,"SELECT DISTINCT tv_channel.pixel_aspect_ratio_par , tv_channel.country FROM tv_channel WHERE tv_channel.language != 'English'",find the pixel aspect ratio and nation of the tv channels that do not use English.,DISTINCT,A2a,69.6419999599457,71,4,"SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'"
25,f60da818-edf5-45d5-86d7-c2ad7e61bd3d,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1137,SELECT MAX( postseason.league_id_loser ) FROM postseason JOIN team ON postseason.team_id_loser = team.team_id_br WHERE team.name = 'Boston Red Stockings',What are the maximum scores the team Boston Red Stockings got when the team won in postseason?,MAX( postseason.league_id_loser ),BL1,549.018999814987,72,4,SELECT max(T1.wins) FROM postseason AS T1 JOIN team AS T2 ON T1.team_id_winner  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings';
26,b4fa0cdf-b22a-4471-994d-e55e420fbee5,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1499,"SELECT student.major , AVG( student.age ) , MIN( student.age ) FROM student GROUP BY student.major","Show the average, minimum, and maximum age for different majors.","student.major , AVG( student.age ) , MIN( student.age )",L5,51.1010000705719,73,4,"SELECT major ,  avg(age) ,  min(age) ,  max(age) FROM Student GROUP BY major"
27,73cec21a-6099-4ece-9d1f-8838a94dfc32,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,306,SELECT COUNT( * ) FROM company WHERE company.headquarters = 'US',How many companies are headquartered in the US?,WHERE company.headquarters = 'US',D1,38.305999994278,74,4,SELECT count(*) FROM company WHERE Headquarters  =  'USA'
28,80478c4b-4caf-4b8e-ba2b-80daafbb0df4,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1952,SELECT customer.cust_name FROM customer WHERE customer.acc_type = 'checking' INTERSECT SELECT customer.cust_name FROM customer WHERE customer.acc_type = 'checking',What are the names of customers who have both savings and checking accounts?,,D1,28.4110000133514,75,4,SELECT cust_name FROM customer WHERE acc_type  =  'saving' INTERSECT SELECT cust_name FROM customer WHERE acc_type  =  'checking'
29,8e22390e-bba8-49e0-9cca-9571a9a596a7,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1147,SELECT COUNT( * ) FROM home_game JOIN park ON home_game.park_id = park.park_id WHERE home_game.attendance = 1907 AND park.park_alias = 'Columbia Park',"Count the number of games taken place in park ""Columbia Park"" in 1907.",WHERE home_game.attendance = 1907 AND park.park_alias = 'Columbia Park',BF4,79.925999879837,76,4,SELECT count(*) FROM home_game AS T1 JOIN park AS T2 ON T1.park_id  =  T2.park_id WHERE T1.year = 1907 AND T2.park_name = 'Columbia Park';
30,5eef5333-b3cd-46a8-9b70-8ca0ac2e15ec,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1988,SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'UK' AND song.languages = 'English',What are the names of the artists that are from the UK and sang songs in English?,WHERE artist.country = 'UK' AND song.languages = 'English',D1a,144.4390001297,77,4,"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT artist_name FROM song WHERE languages  =  ""english"""
31,5877c784-e077-4863-b960-49b7583ba754,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,445,SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'goalie' INTERSECT SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'mid',How many schools have some students playing in goalie and mid positions.,,BL3,56.4300000667572,78,4,SELECT COUNT(*) FROM (SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid')
32,7f218586-73f4-4251-9815-ba27684dcddb,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,2372,SELECT COUNT( * ) FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id ORDER BY stadium.capacity DESC LIMIT 1,What are the number of concerts that occurred in the stadium with the largest capacity ?,COUNT( * ),CL1,147.149999856949,79,4,select count(*) from concert where stadium_id = (select stadium_id from stadium order by capacity desc limit 1)
33,46854290-fe45-4ffb-846a-8484e95bee40,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,2049,SELECT physician.name FROM physician WHERE physician.employeeid NOT IN (SELECT appointment.physician FROM appointment),List the name of physicians who never took any appointment.,,,419.148000001907,80,4,SELECT name FROM physician EXCEPT SELECT T2.name FROM appointment AS T1 JOIN physician AS T2 ON T1.Physician  =  T2.EmployeeID
34,1c3ec481-fe04-49bb-bffb-1bd4d739d3ed,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1726,"SELECT stadium.stadium_id , COUNT( * ) FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id GROUP BY concert.stadium_id","For each stadium, how many concerts play there?","stadium.stadium_id , COUNT( * )",BL1,60.6089999675751,81,4,"SELECT T2.name ,  count(*) FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id GROUP BY T1.stadium_id"
35,6ea652f1-99f0-4f2e-80ee-c063eb73387d,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1188,"SELECT COUNT( * ) , block.blockcode FROM block JOIN room ON block.blockfloor = room.blockfloor JOIN block ON block.blockcode = room.blockcode GROUP BY block.blockcode",Find the number of rooms for different block code?,,A1,111.097999811172,82,4,"SELECT count(*) ,  T1.blockcode FROM BLOCK AS T1 JOIN room AS T2 ON T1.blockfloor  =  T2.blockfloor AND T1.blockcode  =  T2.blockcode GROUP BY T1.blockcode"
36,d6091559-6fc2-4c58-af71-277ce597b7f2,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,237,SELECT song.song_name FROM song WHERE song.languages = 'English',Find the names of all English songs.,WHERE song.languages = 'English',D1a,16.4130001068115,83,4,"SELECT song_name FROM song WHERE languages  =  ""english"""
37,898fc519-fc88-44d3-aba5-4e1cb05f8473,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,526,SELECT COUNT( * ) FROM sportsinfo,How many sports do we have?,COUNT( * ),BL3,54.5130000114441,84,4,SELECT count(DISTINCT sportname) FROM Sportsinfo
38,f399f617-aff7-417b-ac8e-b08ef10165ad,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,2381,SELECT model_list.model FROM cars_data JOIN model_list ON cars_data.id = model_list.modelid ORDER BY cars_data.mpg DESC LIMIT 1,"Which model saves the most gasoline? That is to say, have the maximum miles per gallon.","model_list.model, cars_data.id = model_list.modelid","CL1, CE3",82.0639998912811,85,4,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.mpg DESC LIMIT 1;
39,bc5bd9ce-9b4d-4442-8648-a747aefeb666,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1827,"SELECT medicine.id , medicine.name , COUNT( * ) FROM medicine_enzyme_interaction JOIN medicine ON medicine_enzyme_interaction.medicine_id = medicine.id GROUP BY medicine.id ORDER BY COUNT( * ) DESC LIMIT 1","What are the ids, names and FDA approval status of medicines in descending order of the number of enzymes that it can interact with.","medicine.id , medicine.name , COUNT( * )","BL3, F3",180.713000059128,86,4,"SELECT T1.id ,  T1.Name ,  T1.FDA_approved FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id GROUP BY T1.id ORDER BY count(*) DESC"
40,f967ce0e-f8c8-4ee7-896b-83e965c1fefd,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,487,SELECT COUNT( DISTINCT dorm_amenity.amenity_name ) FROM dorm JOIN has_amenity ON dorm.dormid = has_amenity.dormid JOIN dorm_amenity ON has_amenity.amenid = dorm_amenity.amenid,How many diffrent dorm amenities are there?,,"F3, I2",60.7179999351501,87,4,SELECT count(*) FROM dorm_amenity
41,c0c9bb4b-cccf-4eec-acb2-5260328314bb,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,922,"SELECT roles.role_description , COUNT( employees.employee_id ) FROM employees JOIN employees ON employees.role_code = employees.employee_id WHERE roles.role_description != roles.role_description GROUP BY employees.role_code",List roles that have more than one employee. List the role description and number of employees.,"employees.role_code = employees.employee_id, WHERE roles.role_description != roles.role_description ","CE3, F3, A1f",116.021000146866,88,4,"SELECT Roles.role_description , count(Employees.employee_id) FROM ROLES JOIN Employees ON Employees.role_code = Roles.role_code GROUP BY Employees.role_code HAVING count(Employees.employee_id)  >  1;"
42,c97447c2-1c8c-443b-9827-77a9e21be50f,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,2396,SELECT shop.name FROM shop WHERE shop.shop_id = 'no',Which shops run with no employees? Find the shop names,WHERE shop.shop_id = 'no',D1,43.1949999332428,89,4,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring)
43,4e7c1879-28d6-408b-b796-c35d29085b47,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1579,SELECT documents.document_id FROM documents WHERE documents.document_description = 'Government',Give the ids for documents that have the budget description 'Government'.,"WHERE documents.document_description = 'Government', documents.document_id","CM6, CE2",91.6590001583099,90,4,"SELECT T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_Budget_Codes AS T2 ON T1.Budget_Type_code  =  T2.Budget_Type_code WHERE T2.budget_type_Description  =  ""Government"""
44,81adfe16-e0b0-44b0-8a5e-5e36d0d7f11f,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,2148,SELECT SUM( grants.grant_amount ) FROM grants WHERE grants.grant_id = 'research',What is the total amount of grant money for research?,WHERE grants.grant_id = 'research',"D1a, BF4, CF5, CE2",134.290999889374,91,4,SELECT sum(grant_amount) FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id JOIN organisation_Types AS T3 ON T2.organisation_type  =  T3.organisation_type WHERE T3.organisation_type_description  =  'Research'
45,0e61684f-1f75-40e9-82ee-8424e5c83000,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,2152,"SELECT project_staff.project_id , COUNT( * ) FROM project_staff GROUP BY project_staff.project_id","For each project id, how many staff does it have? List them in increasing order.",,"CE2, KA1b",63.3470001220703,92,4,"SELECT T1.project_id ,  count(*) FROM Project_Staff AS T1 JOIN Projects AS T2 ON T1.project_id  =  T2.project_id GROUP BY T1.project_id ORDER BY count(*) ASC"
46,5d177f19-98f5-4b6a-aa4d-344a303840e3,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,584,SELECT station.location FROM station JOIN train_station ON station.station_id = train_station.station_id,What are all locations of train stations?,"station.station_id = train_station.station_id, JOIN, train_station, ON",E1,95.6970000267029,93,4,SELECT DISTINCT LOCATION FROM station
47,8372d19c-5cf7-4926-9417-618a843f722e,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,670,SELECT tv_channel.content FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel WHERE tv_channel.series_name = 'Sky Radio',What is the content of the series Sky Radio?,,E1,24.0970001220703,94,4,"SELECT Content FROM TV_Channel WHERE series_name = ""Sky Radio"";"
48,26b6aea5-b7b1-4ad5-96fc-91a9942eaa0a,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1945,"SELECT journalist.name , event.name FROM news_report JOIN event ON news_report.event_id = event.event_id JOIN journalist ON news_report.journalist_id = journalist.journalist_id ORDER BY event.name ASC",Show the names of journalists and the names of the events they reported in ascending order,event.name ASC,,84.9420001506805,95,4,"SELECT T3.Name ,  T2.Name FROM news_report AS T1 JOIN event AS T2 ON T1.Event_ID  =  T2.Event_ID JOIN journalist AS T3 ON T1.journalist_ID  =  T3.journalist_ID ORDER BY T2.Event_Attendance ASC"
49,48b499b6-ba50-49ef-b122-aca72f3eaa23,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1100,SELECT AVG( song.rating ) FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.gender = 'female',What is the average rating of songs produced by female artists?,WHERE artist.gender = 'female',D1a,36.8629999160767,96,4,"SELECT avg(T2.rating) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female"""
50,4d14db65-c63b-45e4-8e22-dfff57a09606,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,1778,"SELECT COUNT( * ) , shop.name FROM shop JOIN hiring ON shop.shop_id = hiring.shop_id GROUP BY shop.shop_id","For each shop, return the number of employees working there and the name of the shop.",shop.shop_id,BN1,56.6619999408722,97,4,"SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name"
51,74d1ca0a-8979-4399-ba35-5007ad40d923,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,603,SELECT COUNT( * ) FROM lessons WHERE lessons.lesson_status_code = 'cancelled',How many lessons were in cancelled state?,WHERE lessons.lesson_status_code = 'cancelled',D1a,29.8259999752045,98,4,"SELECT count(*) FROM Lessons WHERE lesson_status_code = ""Cancelled"";"
52,fe1d16f7-d1dc-4ff0-ad33-9e9e91a8e4f5,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,2041,SELECT photos.name FROM photos JOIN camera_lens ON photos.camera_lens_id = camera_lens.id WHERE camera_lens.brand = 'Sigma' OR camera_lens.brand = 'Olympus',What are the names of photos taken with the lens brand 'Sigma' or 'Olympus'?,"ON, photos.name",CL1,58.4649999141693,99,4,SELECT T1.name FROM camera_lens AS T1 JOIN photos AS T2 ON T2.camera_lens_id  =  T1.id WHERE T1.brand  =  'Sigma' OR T1.brand  =  'Olympus'
53,6545cf10-b904-4e93-94b5-4814d1a6809f,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,107,SELECT * FROM endowment WHERE endowment.amount > 8.5 GROUP BY endowment.school_id HAVING COUNT( * ) > 1,Find the number of schools that have more than one donator whose donation amount is less than 8.5.,,BL3,27.5780000686646,100,4,SELECT count(*) FROM (SELECT * FROM endowment WHERE amount  >  8.5 GROUP BY school_id HAVING count(*)  >  1)
54,98ded396-b61e-4a95-a78e-b0541667d5dd,ce5bb5f9-53ae-46b8-b8f8-cfca1f343888,tianyi,2154,SELECT projects.project_details FROM projects EXCEPT SELECT projects.project_details FROM projects JOIN project_outcomes ON projects.project_id = project_outcomes.project_id,What are the details of the project with no outcomes?,,,53.1259999275208,101,4,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes )
