id,type_Krippendroffis_alpha
744.0,0.36962025316455693
745.0,1.0
746.0,1.0
757.0,0.48124999999999996
758.0,1.0
759.0,0.789873417721519
760.0,-0.05063291139240511
761.0,1.0
762.0,1.0
763.0,-0.012195121951219523
765.0,0.29059829059829057
771.0,-0.012195121951219523
775.0,1.0
776.0,1.0
785.0,1.0
786.0,1.0
789.0,1.0
790.0,0.48124999999999996
794.0,0.6584362139917695
804.0,-0.024691358024691468
809.0,0.6452991452991452
810.0,0.48124999999999996
811.0,0.45394736842105265
812.0,0.5380333951762524
815.0,-0.012195121951219523
818.0,1.0
820.0,1.0
821.0,0.36962025316455693
822.0,0.789873417721519
829.0,-0.012195121951219523
830.0,0.48124999999999996
831.0,1.0
833.0,0.48124999999999996
834.0,0.6584362139917695
835.0,1.0
836.0,1.0
841.0,1.0
842.0,0.6584362139917695
843.0,-0.024691358024691468
847.0,0.6452991452991452
851.0,1.0
852.0,1.0
854.0,1.0
855.0,-0.012195121951219523
858.0,1.0
862.0,0.36962025316455693
863.0,0.48124999999999996
865.0,0.6584362139917695
866.0,0.6452991452991452
867.0,1.0
868.0,0.789873417721519
869.0,0.48124999999999996
870.0,0.6584362139917695
871.0,0.6584362139917695
874.0,0.29059829059829057
876.0,0.29059829059829057
877.0,-0.012195121951219523
883.0,0.36962025316455693
886.0,1.0
887.0,1.0
892.0,1.0
893.0,0.789873417721519
895.0,0.6584362139917695
896.0,1.0
899.0,1.0
900.0,0.789873417721519
908.0,0.789873417721519
909.0,1.0
910.0,1.0
915.0,-0.012195121951219523
916.0,0.48124999999999996
917.0,-0.012195121951219523
918.0,1.0
921.0,-0.03750000000000009
922.0,-0.012195121951219523
929.0,1.0
930.0,1.0
940.0,1.0
942.0,0.8460111317254174
943.0,-0.012195121951219523
945.0,1.0
946.0,1.0
947.0,-0.05063291139240511
948.0,-0.05063291139240511
953.0,-0.024691358024691468
954.0,0.6584362139917695
964.0,1.0
965.0,0.789873417721519
966.0,0.8770370370370371
969.0,1.0
971.0,0.8460111317254174
972.0,0.5380333951762524
977.0,-0.024691358024691468
978.0,-0.024691358024691468
979.0,-0.03750000000000009
981.0,0.8460111317254174
982.0,0.8460111317254174
985.0,-0.03750000000000009
986.0,-0.03750000000000009
987.0,0.48124999999999996
991.0,0.789873417721519
992.0,0.5380333951762524
995.0,-0.03750000000000009
996.0,0.5380333951762524
997.0,0.48124999999999996
998.0,1.0
999.0,-0.03750000000000009
1000.0,-0.012195121951219523
1001.0,1.0
1005.0,-0.024691358024691468
1009.0,1.0
1011.0,-0.012195121951219523
1012.0,1.0
1014.0,0.5380333951762524
1015.0,1.0
1016.0,0.29059829059829057
1017.0,-0.05063291139240511
1020.0,1.0
1021.0,1.0
1022.0,1.0
1023.0,1.0
1034.0,0.6584362139917695
1035.0,0.6584362139917695
1036.0,0.6584362139917695
1037.0,0.6584362139917695
1038.0,0.45394736842105265
1039.0,0.48124999999999996
1042.0,0.5380333951762524
1043.0,0.789873417721519
1044.0,1.0
1045.0,0.48124999999999996
1046.0,1.0
1047.0,0.6584362139917695
1048.0,1.0
1049.0,1.0
1051.0,1.0
1054.0,-0.012195121951219523
1055.0,1.0
1056.0,1.0
1057.0,1.0
1059.0,0.6584362139917695
1060.0,1.0
1061.0,0.6584362139917695
1062.0,1.0
1063.0,1.0
average,0.6452238515688925
