,sql_id,username,record_id,code
57,107,tianyi,82794915-4fab-4a41-bed6-4e5b4fce1a92,B
58,107,tianyi,82794915-4fab-4a41-bed6-4e5b4fce1a92,N
59,107,tianyi,82794915-4fab-4a41-bed6-4e5b4fce1a92,O
60,109,tianyi,76c695ac-5fea-492b-afb4-fe73bf4bc689,A
61,111,tianyi,4247830c-e4e3-47a1-bce0-709be50404e8,A
62,113,tianyi,edde3153-4741-4b9f-9aab-6a1cc76777d5,A
63,116,tianyi,9830db77-891a-424d-93fc-f11b45e2c6b3,A
64,119,tianyi,931b1517-ce69-432a-9525-0a3c54a03a4f,C
65,119,tianyi,931b1517-ce69-432a-9525-0a3c54a03a4f,L
66,122,tianyi,4153aace-a197-47fb-a444-2b0dab493ecd,D
67,123,tianyi,b082cd9f-2047-497e-ac96-0327c93e790d,C
68,123,tianyi,b082cd9f-2047-497e-ac96-0327c93e790d,L
69,126,tianyi,ed3d5a17-45be-46fd-87dd-21d6abe42ec4,D
70,127,tianyi,2719864b-6886-4084-a345-445d95cb8c85,B
71,127,tianyi,2719864b-6886-4084-a345-445d95cb8c85,F
72,129,tianyi,762f8695-eb48-4a5e-9022-ae8e9d0f4535,B
73,129,tianyi,762f8695-eb48-4a5e-9022-ae8e9d0f4535,F
74,129,tianyi,762f8695-eb48-4a5e-9022-ae8e9d0f4535,E
75,134,tianyi,434bcee5-95a5-49dd-a700-84017f5ba1ae,L
76,134,tianyi,434bcee5-95a5-49dd-a700-84017f5ba1ae,A
77,143,tianyi,dc497ba2-6789-40e3-9864-7ca1ca5fd38e,C
78,143,tianyi,dc497ba2-6789-40e3-9864-7ca1ca5fd38e,L
79,143,tianyi,dc497ba2-6789-40e3-9864-7ca1ca5fd38e,E
80,144,tianyi,390b708b-6dd4-4d24-bd80-d610f33289c8,B
81,144,tianyi,390b708b-6dd4-4d24-bd80-d610f33289c8,E
82,144,tianyi,390b708b-6dd4-4d24-bd80-d610f33289c8,C
83,149,tianyi,b21cfc92-a422-4191-9b5e-eacf56ae7fbd,B
84,149,tianyi,b21cfc92-a422-4191-9b5e-eacf56ae7fbd,L
85,151,tianyi,bd94dfee-8680-4e73-8550-5a39b469950f,B
86,151,tianyi,bd94dfee-8680-4e73-8550-5a39b469950f,K
87,154,tianyi,b04b82f6-fe00-49b5-b6f0-517c907fb34b,B
88,154,tianyi,b04b82f6-fe00-49b5-b6f0-517c907fb34b,E
89,159,tianyi,98ec1d1d-80b9-4028-87cb-51b16076c5a5,K
90,167,tianyi,4f7178a7-b455-4f79-8ccc-e06e04c08cb5,A
91,168,tianyi,6a972ca1-1be8-47b1-a77c-6d333e76b080,A
92,173,tianyi,53eb4303-0d4b-4925-995d-43fa4fd3cb4d,A
93,174,tianyi,27905f7f-8861-41d1-8155-43f848bc4392,A
94,175,tianyi,84b0ea95-48d2-4bd6-a20f-412b8a1c0e14,D
95,175,tianyi,84b0ea95-48d2-4bd6-a20f-412b8a1c0e14,F
96,175,tianyi,84b0ea95-48d2-4bd6-a20f-412b8a1c0e14,A
97,176,tianyi,3134c638-85cb-42f2-a0e3-3fd53322a126,A
98,190,tianyi,340b2b87-0747-4ca1-9746-d9d13a8681dc,L
99,190,tianyi,340b2b87-0747-4ca1-9746-d9d13a8681dc,C
100,191,tianyi,50a14f94-e093-4fbe-aa10-55188d985ce0,L
101,191,tianyi,50a14f94-e093-4fbe-aa10-55188d985ce0,C
102,192,tianyi,e513eeb8-f292-4f51-9b55-e1e6046dde5d,D
103,192,tianyi,e513eeb8-f292-4f51-9b55-e1e6046dde5d,F
104,192,tianyi,e513eeb8-f292-4f51-9b55-e1e6046dde5d,E
105,193,tianyi,a8c728bf-f636-4688-a0b8-f744852b7865,A
106,193,tianyi,a8c728bf-f636-4688-a0b8-f744852b7865,C
107,193,tianyi,a8c728bf-f636-4688-a0b8-f744852b7865,E
108,206,tianyi,0b19e19b-8c7e-476c-a1d6-f4730b4c785d,A
109,206,tianyi,0b19e19b-8c7e-476c-a1d6-f4730b4c785d,C
110,206,tianyi,0b19e19b-8c7e-476c-a1d6-f4730b4c785d,E
111,207,tianyi,25b2f7cf-bceb-4ad4-bffb-d7ab2e6d5821,A
112,208,tianyi,28954dca-6942-4b62-b539-832da61a7dfb,C
113,208,tianyi,28954dca-6942-4b62-b539-832da61a7dfb,E
114,209,tianyi,68a41d3e-b823-4bff-988b-c03b03a20f12,C
115,209,tianyi,68a41d3e-b823-4bff-988b-c03b03a20f12,E
116,211,tianyi,06f3ec38-4050-48bd-b9d3-197551f08e82,L
117,211,tianyi,06f3ec38-4050-48bd-b9d3-197551f08e82,A
118,213,tianyi,1d92f024-5b0b-492d-b0ef-85f0d3359b3d,A
119,221,tianyi,e3a0540d-f973-49f9-bf03-ab4fae10be0f,A
120,222,tianyi,7e057a61-1552-4321-b785-e3e1723ae6a1,D
121,222,tianyi,7e057a61-1552-4321-b785-e3e1723ae6a1,A
122,226,tianyi,90dd67ac-9cce-485d-8322-136432e946c5,K
123,226,tianyi,90dd67ac-9cce-485d-8322-136432e946c5,Q
124,298,tianyi,9cc26cd1-8cc3-471b-99e9-628ac6361e14,D
125,298,tianyi,9cc26cd1-8cc3-471b-99e9-628ac6361e14,K
126,298,tianyi,9cc26cd1-8cc3-471b-99e9-628ac6361e14,L
127,298,tianyi,9cc26cd1-8cc3-471b-99e9-628ac6361e14,F
128,303,tianyi,4d16efeb-c3ce-40d1-82a1-0e47f77fb25e,B
129,303,tianyi,4d16efeb-c3ce-40d1-82a1-0e47f77fb25e,N
130,303,tianyi,4d16efeb-c3ce-40d1-82a1-0e47f77fb25e,E
131,303,tianyi,4d16efeb-c3ce-40d1-82a1-0e47f77fb25e,C
132,303,tianyi,4d16efeb-c3ce-40d1-82a1-0e47f77fb25e,L
133,304,tianyi,2909b0e2-effd-4a5f-9fcd-d28fd0110ba9,C
134,304,tianyi,2909b0e2-effd-4a5f-9fcd-d28fd0110ba9,F
135,304,tianyi,2909b0e2-effd-4a5f-9fcd-d28fd0110ba9,E
136,305,tianyi,78a0825b-3b46-4e3f-8624-612633f55f74,D
137,305,tianyi,78a0825b-3b46-4e3f-8624-612633f55f74,B
138,305,tianyi,78a0825b-3b46-4e3f-8624-612633f55f74,F
139,305,tianyi,78a0825b-3b46-4e3f-8624-612633f55f74,Q
140,311,tianyi,38b05df3-0f1d-40f1-a5ee-8cf261e4d914,A
141,312,tianyi,70979b8e-37b2-45e1-9235-f2ced23f6864,A
142,317,tianyi,2b8f9ab4-6cea-48e2-a81f-186d475b3e95,C
143,317,tianyi,2b8f9ab4-6cea-48e2-a81f-186d475b3e95,L
144,323,tianyi,7a411314-9a10-4a5a-9222-5c64d203c8a5,A
145,324,tianyi,ac61d054-b688-44f8-a1f7-27c70d3db596,A
146,329,tianyi,5a45e343-0e8a-4425-bf69-ec47708c25b0,N
147,329,tianyi,5a45e343-0e8a-4425-bf69-ec47708c25b0,O
148,330,tianyi,6a1fb714-bb1a-4852-bbdd-7c3deacc5cef,N
149,330,tianyi,6a1fb714-bb1a-4852-bbdd-7c3deacc5cef,O
150,332,tianyi,3cea9221-f1d8-49d3-848c-4527858d19e3,B
151,332,tianyi,3cea9221-f1d8-49d3-848c-4527858d19e3,F
152,332,tianyi,3cea9221-f1d8-49d3-848c-4527858d19e3,L
153,332,tianyi,3cea9221-f1d8-49d3-848c-4527858d19e3,E
154,335,tianyi,1c1114a5-7b84-4095-a985-d01ac2543816,B
155,335,tianyi,1c1114a5-7b84-4095-a985-d01ac2543816,F
156,337,tianyi,f5b58643-f574-48d5-9cac-62eb76b2039d,E
157,338,tianyi,14534187-790a-44ba-ba74-fce183ae010f,E
158,346,tianyi,46ec3535-1ce2-402c-9efc-ef26e7cc8be1,K
159,348,tianyi,16229dd9-0c25-47c4-9560-ccf5a7f69e2a,C
160,348,tianyi,16229dd9-0c25-47c4-9560-ccf5a7f69e2a,E
161,348,tianyi,16229dd9-0c25-47c4-9560-ccf5a7f69e2a,A
162,360,tianyi,195983c7-0855-4a59-b9b1-7bf16b6f8127,L
163,362,tianyi,8628ad92-4b37-41b9-9243-38895b9d2f58,B
164,362,tianyi,8628ad92-4b37-41b9-9243-38895b9d2f58,L
165,362,tianyi,8628ad92-4b37-41b9-9243-38895b9d2f58,N
166,364,tianyi,5cdbf7b0-7f9d-4e90-bbd7-661d3b8236c6,B
167,364,tianyi,5cdbf7b0-7f9d-4e90-bbd7-661d3b8236c6,L
168,366,tianyi,934ed680-d926-4430-8481-3a857aa8b257,B
169,366,tianyi,934ed680-d926-4430-8481-3a857aa8b257,L
170,371,tianyi,c8f52dba-454c-4be6-a3b6-03f9137a4de7,A
171,372,tianyi,4ba304ef-4ee1-42f1-acae-378c484ba822,A
172,373,tianyi,4b762a38-ae7d-4b31-b8ee-06d5bdd5b02a,L
173,373,tianyi,4b762a38-ae7d-4b31-b8ee-06d5bdd5b02a,A
174,374,tianyi,27e89d85-c910-4bfb-a5f1-0af01ba7ae95,A
175,376,tianyi,adf05c29-bd8e-417a-9cce-e5fddd36bb51,F
176,378,tianyi,81a4f87a-3dff-4641-971e-2e60728d2c74,L
177,378,tianyi,81a4f87a-3dff-4641-971e-2e60728d2c74,C
178,378,tianyi,81a4f87a-3dff-4641-971e-2e60728d2c74,E
179,378,tianyi,81a4f87a-3dff-4641-971e-2e60728d2c74,A
180,380,tianyi,233d5ffc-956e-4bfe-8e52-6ad7fdf4d3b4,D
181,384,tianyi,f9c1731a-bcf0-4d0e-8957-43858252d244,K
182,385,tianyi,82037c6d-e625-4894-992a-e0e7cd710061,A
183,385,tianyi,82037c6d-e625-4894-992a-e0e7cd710061,E
184,386,tianyi,5f28682d-6adc-426b-ad30-a4dca95b56ff,A
185,386,tianyi,5f28682d-6adc-426b-ad30-a4dca95b56ff,E
186,387,tianyi,de5443a0-4db2-4763-8dc8-325262e27d02,B
187,387,tianyi,de5443a0-4db2-4763-8dc8-325262e27d02,K
188,388,tianyi,d4d53c80-3bac-4426-9795-d52a9154b653,C
189,388,tianyi,d4d53c80-3bac-4426-9795-d52a9154b653,L
190,388,tianyi,d4d53c80-3bac-4426-9795-d52a9154b653,B
191,388,tianyi,d4d53c80-3bac-4426-9795-d52a9154b653,F
192,388,tianyi,d4d53c80-3bac-4426-9795-d52a9154b653,A
193,388,tianyi,d4d53c80-3bac-4426-9795-d52a9154b653,E
194,389,tianyi,b2e86534-2384-4472-8821-1e71e6250b57,F
195,390,tianyi,24c106db-685a-41da-b124-bac5455b6198,F
196,391,tianyi,650333f9-6608-4455-a9be-002c75a09111,C
197,391,tianyi,650333f9-6608-4455-a9be-002c75a09111,L
198,391,tianyi,650333f9-6608-4455-a9be-002c75a09111,A
199,392,tianyi,29d8de47-9f1b-4d4d-8ade-9780298ced70,C
200,392,tianyi,29d8de47-9f1b-4d4d-8ade-9780298ced70,L
201,392,tianyi,29d8de47-9f1b-4d4d-8ade-9780298ced70,B
202,392,tianyi,29d8de47-9f1b-4d4d-8ade-9780298ced70,A
203,395,tianyi,ab71de43-d553-40c6-896f-201ef5e721ee,B
204,395,tianyi,ab71de43-d553-40c6-896f-201ef5e721ee,K
205,396,tianyi,3ac2e1eb-66ad-4a36-af77-2c7d3291b906,C
206,396,tianyi,3ac2e1eb-66ad-4a36-af77-2c7d3291b906,L
207,396,tianyi,3ac2e1eb-66ad-4a36-af77-2c7d3291b906,A
208,398,tianyi,af32fb1f-98bf-4136-a120-27e18c3f5fd0,B
209,398,tianyi,af32fb1f-98bf-4136-a120-27e18c3f5fd0,L
210,398,tianyi,af32fb1f-98bf-4136-a120-27e18c3f5fd0,A
211,398,tianyi,af32fb1f-98bf-4136-a120-27e18c3f5fd0,F
212,403,tianyi,633847e7-3ec6-4ae4-a331-65ed9a796dae,A
213,404,tianyi,ff13a80c-f6ad-4096-ab5c-025508b22348,A
214,413,tianyi,3ca30670-0b9b-485d-bd48-7d414d85af8c,C
215,413,tianyi,3ca30670-0b9b-485d-bd48-7d414d85af8c,L
216,413,tianyi,3ca30670-0b9b-485d-bd48-7d414d85af8c,F
217,414,tianyi,53498186-82f0-4363-94b8-25a549f3d85c,L
218,414,tianyi,53498186-82f0-4363-94b8-25a549f3d85c,C
219,414,tianyi,53498186-82f0-4363-94b8-25a549f3d85c,B
220,415,tianyi,25deac63-ae1a-4718-91ba-91dfb899f9d9,O
221,416,tianyi,8ce4ea27-99bb-47f0-8ec5-436fe4c09389,O
222,417,tianyi,f237b890-6696-4d6d-93de-8589af0b9b1d,A
223,418,tianyi,d37d024a-249d-4abd-97d6-8a5507a82a5f,L
224,418,tianyi,d37d024a-249d-4abd-97d6-8a5507a82a5f,A
225,422,tianyi,f927dd29-a3f2-4ace-a114-7ac66715764d,F
226,423,tianyi,08e650fd-8f69-4b3e-94b6-b6748789b79e,D
227,430,tianyi,1108bf5c-bc37-43ee-ad20-402346115dff,B
228,430,tianyi,1108bf5c-bc37-43ee-ad20-402346115dff,L
229,431,tianyi,becfd74b-fa8e-46ca-a80c-dba611dd49f6,B
230,431,tianyi,becfd74b-fa8e-46ca-a80c-dba611dd49f6,L
231,436,tianyi,be7a9cbb-a646-47b1-a525-9f5f158a854d,A
232,436,tianyi,be7a9cbb-a646-47b1-a525-9f5f158a854d,B
233,436,tianyi,be7a9cbb-a646-47b1-a525-9f5f158a854d,L
234,437,tianyi,d296c7bf-d450-432e-b6af-a87ba63d8155,L
235,437,tianyi,d296c7bf-d450-432e-b6af-a87ba63d8155,C
236,437,tianyi,d296c7bf-d450-432e-b6af-a87ba63d8155,B
237,438,tianyi,25a18eb6-43a7-4bc2-970f-ce80da9198c1,A
238,439,tianyi,b71c853e-8aef-4936-a895-8c4622659866,A
239,440,tianyi,347518ed-57ec-4a07-8ad9-839564644b48,B
240,440,tianyi,347518ed-57ec-4a07-8ad9-839564644b48,K
241,440,tianyi,347518ed-57ec-4a07-8ad9-839564644b48,Q
242,441,tianyi,14ef08dc-c7ca-4cd1-9886-ed01c02b9bfd,C
243,441,tianyi,14ef08dc-c7ca-4cd1-9886-ed01c02b9bfd,L
244,448,tianyi,38d87eb9-0c45-47f2-a241-c11321415a54,A
245,449,tianyi,6914adf8-981d-498f-834c-4daf0bd7f359,A
246,452,tianyi,9e4f61c5-5cf0-456a-820f-0f68c3985433,A
247,452,tianyi,9e4f61c5-5cf0-456a-820f-0f68c3985433,B
248,452,tianyi,9e4f61c5-5cf0-456a-820f-0f68c3985433,L
249,457,tianyi,b3083021-085b-4e47-87f9-4020a6debf27,D
250,458,tianyi,599ae689-4132-45a8-b8aa-e48634c46fdf,D
251,459,tianyi,c1907e9b-ee84-4674-bd81-728f0f68832d,D
252,460,tianyi,9b5a33aa-84c1-4db3-b745-105e1a13c22f,D
253,461,tianyi,a054aa36-f403-4f9d-82e9-e951b4c337c4,D
254,469,tianyi,168e9fdb-ea43-4446-99ae-41e9feb25a74,A
255,469,tianyi,168e9fdb-ea43-4446-99ae-41e9feb25a74,N
256,469,tianyi,168e9fdb-ea43-4446-99ae-41e9feb25a74,O
257,470,tianyi,c53e4640-bfad-44f1-85ea-1d39c654605a,B
258,470,tianyi,c53e4640-bfad-44f1-85ea-1d39c654605a,L
259,470,tianyi,c53e4640-bfad-44f1-85ea-1d39c654605a,A
260,471,tianyi,de6428dc-08e7-4cc6-b326-146e50f8609a,E
261,471,tianyi,de6428dc-08e7-4cc6-b326-146e50f8609a,C
262,471,tianyi,de6428dc-08e7-4cc6-b326-146e50f8609a,L
263,472,tianyi,f13c32e9-95d2-4850-a9d6-6da1d66f3229,C
264,472,tianyi,f13c32e9-95d2-4850-a9d6-6da1d66f3229,L
265,473,tianyi,1f705c62-6a19-424c-853d-e034fdcf7f53,A
266,474,tianyi,e5f9e57c-96df-46ef-a8e1-1702ae2788e6,B
267,474,tianyi,e5f9e57c-96df-46ef-a8e1-1702ae2788e6,L
268,474,tianyi,e5f9e57c-96df-46ef-a8e1-1702ae2788e6,C
269,475,tianyi,d2d24f77-1c31-4bb0-816b-e6991dbdd7b1,F
270,476,tianyi,ff4191cd-5c96-4d22-95fa-dacfa99fefe9,C
271,476,tianyi,ff4191cd-5c96-4d22-95fa-dacfa99fefe9,L
272,476,tianyi,ff4191cd-5c96-4d22-95fa-dacfa99fefe9,B
273,476,tianyi,ff4191cd-5c96-4d22-95fa-dacfa99fefe9,F
274,477,tianyi,b39a14fb-8dd5-45b7-95e8-61adbc15609b,C
275,477,tianyi,b39a14fb-8dd5-45b7-95e8-61adbc15609b,E
276,477,tianyi,b39a14fb-8dd5-45b7-95e8-61adbc15609b,A
277,478,tianyi,17c10bfb-93d3-40a1-8ce6-adf685840b1f,E
278,480,tianyi,42f6d0af-36cb-4fb9-9fd9-f42caecc2294,F
279,480,tianyi,42f6d0af-36cb-4fb9-9fd9-f42caecc2294,A
280,480,tianyi,42f6d0af-36cb-4fb9-9fd9-f42caecc2294,E
281,481,tianyi,9d2d344e-fa5a-40cd-add4-762a7431ae77,A
282,487,tianyi,b9cf2ca8-ee46-47f2-bf0d-2f8d88567468,A
283,488,tianyi,024cb352-a227-4c57-b860-2252e17f3b8f,A
284,493,tianyi,1380c088-92be-47a4-aab8-c7c3acd30953,B
285,493,tianyi,1380c088-92be-47a4-aab8-c7c3acd30953,L
286,494,tianyi,2f8f6f66-49ec-4777-81df-8d538966c61a,B
287,494,tianyi,2f8f6f66-49ec-4777-81df-8d538966c61a,L
288,497,tianyi,83a09099-f1cb-4293-a7f3-7c87801611ca,A
289,498,tianyi,411da3c1-7669-4b33-ab7e-0fc7eecfe90d,A
290,499,tianyi,7c73a493-2b22-4bad-9ef6-541363ac6577,B
291,499,tianyi,7c73a493-2b22-4bad-9ef6-541363ac6577,N
292,499,tianyi,7c73a493-2b22-4bad-9ef6-541363ac6577,L
293,499,tianyi,7c73a493-2b22-4bad-9ef6-541363ac6577,C
294,500,tianyi,b4c9869f-4d8d-4053-8451-c70c9a39707e,E
295,500,tianyi,b4c9869f-4d8d-4053-8451-c70c9a39707e,B
296,500,tianyi,b4c9869f-4d8d-4053-8451-c70c9a39707e,L
297,503,tianyi,81725f7e-dff3-419f-9f7f-efce7efe178a,A
298,527,tianyi,fe0f1808-b8ae-4fc2-af19-ab8c6f9de7ab,E
299,527,tianyi,fe0f1808-b8ae-4fc2-af19-ab8c6f9de7ab,B
300,527,tianyi,fe0f1808-b8ae-4fc2-af19-ab8c6f9de7ab,L
301,528,tianyi,3886c8ce-999a-4a6e-9390-498c2a6a2f0d,A
302,538,tianyi,98b92e6d-bb46-4cc0-a53c-7ec793509625,B
303,538,tianyi,98b92e6d-bb46-4cc0-a53c-7ec793509625,L
304,541,tianyi,d1b451c9-b491-4113-a5e5-54e641c2166c,B
305,541,tianyi,d1b451c9-b491-4113-a5e5-54e641c2166c,F
306,547,tianyi,753c2be0-a4ef-45d8-bedb-5a41abd2d626,D
307,548,tianyi,6e5c6d3e-39cc-4174-abf8-21a5d01a9adb,F
308,548,tianyi,6e5c6d3e-39cc-4174-abf8-21a5d01a9adb,B
309,548,tianyi,6e5c6d3e-39cc-4174-abf8-21a5d01a9adb,L
310,557,tianyi,517098e4-a31b-4a4d-bb24-e4f3bcb27244,D
311,558,tianyi,33b99c56-c770-46d8-a0be-b10da6cce1a9,D
312,559,tianyi,97428e7e-19fb-4463-b5ec-24f6764ba3e3,A
313,560,tianyi,56c51fc4-217e-4fe3-bc3a-6bec136e4d0d,A
314,561,tianyi,a007c46d-bd2d-4b87-9f71-a6a58424ffbd,B
315,561,tianyi,a007c46d-bd2d-4b87-9f71-a6a58424ffbd,L
316,562,tianyi,d309f080-bc0e-46d8-bd73-26cfb4f7341a,P
317,567,tianyi,88846747-b0e4-4f67-aebd-c26cda8dd791,B
318,567,tianyi,88846747-b0e4-4f67-aebd-c26cda8dd791,L
319,568,tianyi,b5462857-6530-443f-9094-f500094be646,B
320,568,tianyi,b5462857-6530-443f-9094-f500094be646,L
321,569,tianyi,bc623971-3b8d-4ea1-a617-d8bb1046fc37,B
322,569,tianyi,bc623971-3b8d-4ea1-a617-d8bb1046fc37,E
323,569,tianyi,bc623971-3b8d-4ea1-a617-d8bb1046fc37,D
324,569,tianyi,bc623971-3b8d-4ea1-a617-d8bb1046fc37,C
325,571,tianyi,f2858bc3-d330-4f27-9fb1-0ab00daf6363,A
326,572,tianyi,91906278-049e-4724-86be-4188e1a1ed5d,A
327,577,tianyi,a341e59b-cd4d-443f-a9cd-154b6d1acab1,A
328,578,tianyi,8e911283-ac7d-4819-81cb-01f8f5fc7f7c,A
329,584,tianyi,020a7fd6-a933-481b-aa1f-22caa48dcba0,B
330,584,tianyi,020a7fd6-a933-481b-aa1f-22caa48dcba0,L
331,592,tianyi,9958fd04-0e8a-4344-85a9-eab67952da6a,E
332,593,tianyi,941d5863-4377-4a32-950d-654b78e35662,F
333,593,tianyi,941d5863-4377-4a32-950d-654b78e35662,B
334,593,tianyi,941d5863-4377-4a32-950d-654b78e35662,L
335,611,tianyi,d83202b1-1629-4298-80f6-eb51d8706bbb,F
336,612,tianyi,1eee9537-17d6-44b3-a5bc-3e996c9625eb,D
337,622,tianyi,9ff50045-a457-4633-9306-af94ffcca3cb,D
338,624,tianyi,191e2b2a-1354-465e-8818-41434e025c90,D
339,626,tianyi,93ae5c55-8575-4378-809e-4f9b01087a54,B
340,626,tianyi,93ae5c55-8575-4378-809e-4f9b01087a54,N
341,626,tianyi,93ae5c55-8575-4378-809e-4f9b01087a54,A
342,626,tianyi,93ae5c55-8575-4378-809e-4f9b01087a54,O
343,630,tianyi,311b0218-7050-4743-90fd-33fa6888f657,B
344,630,tianyi,311b0218-7050-4743-90fd-33fa6888f657,L
345,630,tianyi,311b0218-7050-4743-90fd-33fa6888f657,E
346,630,tianyi,311b0218-7050-4743-90fd-33fa6888f657,N
347,631,tianyi,e75bda8c-a702-4dbc-be10-5b9e7822b265,P
348,632,tianyi,ec428297-695e-4761-8025-76c5e5534dcf,P
349,634,tianyi,79ffc43e-5e91-4443-87cb-a8ab99960a58,P
350,635,tianyi,5f007c1e-82f6-4e5f-9b55-cf182b92dd35,B
351,635,tianyi,5f007c1e-82f6-4e5f-9b55-cf182b92dd35,N
352,635,tianyi,5f007c1e-82f6-4e5f-9b55-cf182b92dd35,C
353,635,tianyi,5f007c1e-82f6-4e5f-9b55-cf182b92dd35,L
354,636,tianyi,67bc8101-944c-42af-a300-ed1d87cc088a,L
355,636,tianyi,67bc8101-944c-42af-a300-ed1d87cc088a,D
356,637,tianyi,c88ec2ac-9808-4264-a833-37d19344360f,B
357,637,tianyi,c88ec2ac-9808-4264-a833-37d19344360f,F
358,637,tianyi,c88ec2ac-9808-4264-a833-37d19344360f,A
359,638,tianyi,5d7cc666-213b-46bb-ba28-ba06a8026dde,B
360,638,tianyi,5d7cc666-213b-46bb-ba28-ba06a8026dde,L
361,638,tianyi,5d7cc666-213b-46bb-ba28-ba06a8026dde,C
362,639,tianyi,6583e1f2-69b4-4855-b3f7-8bc39ec35a45,E
363,640,tianyi,0e7655f8-196a-49d0-aa9b-010672c23ed4,B
364,640,tianyi,0e7655f8-196a-49d0-aa9b-010672c23ed4,K
365,642,tianyi,2c00a5d2-a772-4c5e-b804-7d2b93dd4ef8,F
366,642,tianyi,2c00a5d2-a772-4c5e-b804-7d2b93dd4ef8,B
367,642,tianyi,2c00a5d2-a772-4c5e-b804-7d2b93dd4ef8,L
368,643,tianyi,0e3f3b99-07a2-4367-980e-1254c729788c,F
